ROW_ID,good_bad_flag,bank_name_clients,DurApproval Groups,AgeAtTimeofLoan Groups 2_25thPctile,DemoCreditRating,termdays,employment_status_clients_Risk,employment_status_clients_reference_only,level_of_education_clients_Risk,level_of_education_clients_reference_only,referral,bank_account_type_recode,loanamount Groups,approveddate,creationdate,DurApproval,loanamount,totaldue,Interestrate,birthdate,AgeAtTimeofLoan,longitude_gps,latitude_gps,customerid,systemloanid,bank_account_type,employment_status_clients_Risk 2,level_of_education_clients 2,Validation,termdays 2,loannumber
832,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,Unknown,High,,No,Savings,Norm,48:57.0,47:49.0,61.13333333,10000,13000,365,00:00.0,48,8.8643627,9.8557685,8a858e685c217d36015c34a57d886783,301937006,Savings,3,3,Test,Norm,1
833,Bad,Fidelity Bank,Low - 60.17,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,19:24.0,19:17.0,60.11666667,10000,13000,365,00:00.0,27,3.3434611,6.6234917,8a858e685c217d36015c223d219926a4,301916323,Savings,1,3,Validation,Norm,1
834,Good,GT Bank,60.23 - 61.13,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,50:16.0,49:09.0,61.11666667,10000,11500,365,00:00.0,35,3.8758802,7.3464418,8a858e685c174778015c17b6dcd62495,301912866,Savings,1,3,Training,Short,1
835,Bad,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,48:29.0,48:13.0,60.26666667,10000,13000,365,00:00.0,40,3.2249002,6.6882233,8a858e695d1e075c015d1edb95892ad0,301968660,Savings,1,3,Validation,Norm,1
836,Good,GT Bank,61.13 - High,32 - 36,3,15,Low,Permanent,High,,Yes,Savings,Norm,08:37.0,07:23.0,61.23333333,10000,11500,365,00:00.0,35,4.5435865,7.7824826,8a858e695d1e075c015d2ffe8d7d6371,301972417,Savings,1,3,Training,Short,1
837,Good,First Bank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,17:07.0,16:23.0,60.73333333,10000,11500,365,00:00.0,26,7.0105897,4.7762262,8a858e695d1e075c015d211df3354b8e,301970544,Savings,1,3,Validation,Short,1
838,Good,GT Bank,60.17 - 60.23,Low - 28,3,30,Low,Permanent,High,,Yes,Savings,Norm,33:05.0,32:53.0,60.2,10000,13000,365,00:00.0,27,7.4327056,10.5001621,8a858e695d18c7a1015d1c3e840913e6,301967806,Savings,1,3,Training,Norm,1
839,Bad,Sterling Bank,60.17 - 60.23,Low - 28,9,30,High,Unknown,High,,No,Savings,Norm,04:54.0,04:43.0,60.18333333,10000,13000,365,00:00.0,25,3.3440865,6.6290559,8a858e705b3a03c7015b3a431c9c1e1c,301865405,Savings,3,3,Validation,Norm,1
840,Bad,GT Bank,Low - 60.17,36 - High,9,15,High,Unknown,High,,No,Savings,Norm,22:05.0,21:57.0,60.13333333,10000,11500,365,00:00.0,37,3.3765275,6.6598527,8a858e705b3a03c7015b3b3971af6511,301948005,Savings,3,3,Test,Short,1
841,Bad,GT Bank,60.23 - 61.13,36 - High,9,30,High,Unknown,High,,No,Savings,Norm,09:05.0,08:47.0,60.3,10000,13000,365,00:00.0,38,5.6181838,6.3090695,8a858e705b3a03c7015b3cbf6832164c,301919588,Savings,3,3,Test,Norm,1
842,Good,GT Bank,Low - 60.17,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,21:19.0,21:12.0,60.11666667,10000,13000,365,00:00.0,32,7.5151917,5.5157883,8a858e705b3a03c7015b3ccbeba01c10,301861660,Savings,1,3,Training,Norm,1
843,Good,First Bank,Low - 60.17,Low - 28,9,30,High,Unknown,High,,No,Savings,Norm,34:37.0,34:27.0,60.16666667,10000,13000,365,00:00.0,25,7.5348317,8.9292667,8a858e705b3a03c7015b3ceed0d531fb,301860736,Savings,3,3,Test,Norm,1
844,Good,UBA,60.17 - 60.23,32 - 36,9,30,High,Unknown,High,,No,Savings,Norm,56:33.0,56:20.0,60.21666667,10000,13000,365,00:00.0,34,5.800065,5.5569582,8a858e705b3a03c7015b3d4d6eca680c,301856052,Savings,3,3,Validation,Norm,1
845,Bad,Fidelity Bank,60.23 - 61.13,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,25:52.0,24:44.0,61.13333333,10000,11500,365,00:00.0,30,55.2964349,25.2566582,8a858e705b3a03c7015b3dd170625b29,301941284,Savings,1,3,Validation,Short,1
846,Bad,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,Yes,Savings,Norm,20:49.0,19:41.0,61.13333333,10000,13000,365,00:00.0,45,3.3551682,6.6997748,8a858e705cb15527015cba67fc8e37fb,301942723,Savings,1,3,Test,Norm,1
847,Good,Access Bank,60.23 - 61.13,Low - 28,9,30,High,Unknown,High,,No,Savings,Norm,51:03.0,49:55.0,61.13333333,10000,13000,365,00:00.0,23,3.3493936,6.5369288,8a858e705cb15527015cbf20a8da20aa,301943262,Savings,3,3,Training,Norm,1
848,Good,GT Bank,60.23 - 61.13,36 - High,3,15,Low,Permanent,High,,Yes,Savings,Norm,20:00.0,18:52.0,61.13333333,10000,11500,365,00:00.0,39,5.7252383,4.505915,8a858e705cb15527015cbfa764de55ec,301946179,Savings,1,3,Validation,Short,1
849,Good,Fidelity Bank,60.23 - 61.13,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,39:08.0,38:00.0,61.13333333,10000,11500,365,00:00.0,32,7.4123168,6.8608374,8a858e705cb15527015cbfdc11d0733e,301943478,Savings,1,3,Training,Short,1
850,Good,First Bank,Low - 60.17,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,20:47.0,20:37.0,60.16666667,10000,11500,365,00:00.0,29,7.0772421,4.8692556,8a858e705cb15527015cbfedf6807c3c,301965719,Savings,1,3,Training,Short,1
851,Good,EcoBank,Low - 60.17,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,55:29.0,55:22.0,60.11666667,10000,11500,365,00:00.0,29,4.6119802,8.4117766,8a858e715bd3fa19015bd7d998442e30,301896425,Savings,1,3,Training,Short,1
852,Bad,Access Bank,60.23 - 61.13,28 - 32,9,15,High,Unknown,High,,No,Savings,Norm,16:42.0,16:00.0,60.7,10000,11500,365,00:00.0,31,7.4652497,9.0672135,8a858e715bd3fa19015bd8374ee8611d,301891295,Savings,3,3,Test,Short,1
853,Good,Zenith Bank,Low - 60.17,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,49:51.0,49:44.0,60.11666667,10000,13000,365,00:00.0,47,3.4793955,6.4310588,8a858e715bd3fa19015bd407028c0450,301915329,Savings,1,3,Validation,Norm,1
854,Good,Access Bank,60.23 - 61.13,32 - 36,9,30,High,Unknown,High,,No,Savings,Norm,44:07.0,43:51.0,60.26666667,10000,13000,365,00:00.0,33,7.4527967,10.4446483,8a858e725b3424d2015b3427a76103d2,301854267,Savings,3,3,Training,Norm,1
855,Good,First Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,12:24.0,11:17.0,61.11666667,10000,13000,365,00:00.0,34,5.7792637,5.5529247,8a858e725c3ae262015c3b08d771135e,301918326,Savings,1,3,Test,Norm,1
856,Bad,EcoBank,60.23 - 61.13,Low - 28,3,30,Low,Permanent,High,,Yes,Savings,Norm,22:31.0,21:23.0,61.13333333,10000,13000,365,00:00.0,26,4.5822726,7.7407505,8a858e725c3ae262015c3dfc23de0ccf,301917743,Savings,1,3,Training,Norm,1
857,Bad,GT Bank,60.17 - 60.23,32 - 36,9,15,High,Unknown,High,,No,Savings,Norm,41:22.0,41:08.0,60.23333333,10000,11500,365,00:00.0,35,3.39267,6.5445367,8a858e725c3ae262015c43c590b614f7,301921845,Savings,3,3,Test,Short,1
858,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,Permanent,High,,Yes,Savings,Norm,56:47.0,55:40.0,61.11666667,10000,11500,365,00:00.0,31,3.4833138,6.6303846,8a858e725c3ae262015c44c29be41a95,301918876,Savings,1,3,Training,Short,1
859,Good,GT Bank,60.23 - 61.13,Low - 28,9,15,High,Unemployed,High,,Yes,Savings,Norm,10:18.0,09:10.0,61.13333333,10000,11500,365,00:00.0,28,3.3713782,6.5336065,8a858e725c360240015c372f0894441b,301917150,Savings,3,3,Training,Short,1
860,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,Unknown,High,,No,Savings,Norm,36:30.0,35:22.0,61.13333333,10000,13000,365,00:00.0,43,3.3078002,6.6798913,8a858e725c360240015c3797bd734cf7,301944718,Savings,3,3,Training,Norm,1
861,Good,GT Bank,Low - 60.17,36 - High,9,15,High,Unknown,High,,No,Savings,Norm,41:31.0,41:22.0,60.15,10000,11500,365,00:00.0,44,3.5181587,6.6370636,8a858e735c5a4bed015c5d0ab47242fb,301983874,Savings,3,3,Test,Short,1
862,Good,Diamond Bank,Low - 60.17,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,26:36.0,26:28.0,60.13333333,10000,11500,365,00:00.0,35,-4.0021548,5.3926528,8a858e735c5a4bed015c5d3b38ae514f,301926111,Savings,1,3,Training,Short,1
863,Good,GT Bank,61.13 - High,Low - 28,3,30,Low,Permanent,High,,Yes,Savings,Norm,10:40.0,09:31.0,61.15,10000,13000,365,00:00.0,22,3.9357372,7.4294694,8a858e755c118bd7015c11bc925a17a2,301910023,Savings,1,3,Training,Norm,1
864,Good,GT Bank,60.17 - 60.23,32 - 36,9,30,High,Unknown,High,,No,Savings,Norm,21:32.0,21:21.0,60.18333333,10000,13000,365,00:00.0,35,3.3504983,6.6590967,8a858e775b10631f015b106dec5e0758,301848126,Savings,3,3,Test,Norm,1
865,Good,Stanbic IBTC,Low - 60.17,32 - 36,3,15,Low,Permanent,High,,Yes,Savings,Norm,15:40.0,15:34.0,60.1,10000,11500,365,00:00.0,33,3.3643434,6.5151015,8a858e775c362114015c3b23d88c3266,301923602,Savings,1,3,Validation,Short,1
866,Good,GT Bank,61.13 - High,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,31:07.0,29:58.0,61.15,10000,11500,365,00:00.0,32,3.3870229,6.5877342,8a858e775c362114015c3c3360be7962,301942997,Savings,1,3,Training,Short,1
867,Good,Stanbic IBTC,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,48:06.0,46:59.0,61.11666667,10000,13000,365,00:00.0,35,11.9474106,9.5464341,8a858e775c362114015c3f2c2ab26946,301917958,Savings,1,3,Validation,Norm,1
868,Good,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,Yes,Savings,Norm,33:07.0,31:59.0,61.13333333,10000,13000,365,00:00.0,45,3.8561458,7.3771452,8a858e775c362114015c36a682ab27ad,301939668,Savings,1,3,Validation,Norm,1
869,Good,Fidelity Bank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,21:42.0,20:34.0,61.13333333,10000,11500,365,00:00.0,25,3.4698552,6.4302879,8a858e775c362114015c36e932dd35ae,301916785,Savings,1,3,Validation,Short,1
870,Bad,UBA,60.23 - 61.13,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,56:30.0,56:12.0,60.3,10000,13000,365,00:00.0,25,3.3579782,6.5935558,8a858e785a53f8a6015a5acbb0c81532,301880976,Savings,1,3,Test,Norm,1
871,Good,GT Bank,60.17 - 60.23,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,42:20.0,42:06.0,60.23333333,10000,13000,365,00:00.0,26,3.8887036,7.3419747,8a858e785a53f8a6015a561b1aaf1610,301821651,Savings,1,3,Test,Norm,1
872,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,11:08.0,10:00.0,61.13333333,10000,11500,365,00:00.0,25,3.4575733,6.8170067,8a858e785acd3412015acd7bdec42d4f,301838229,Savings,1,3,Test,Short,1
873,Good,Diamond Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,41:37.0,40:29.0,61.13333333,10000,13000,365,00:00.0,35,3.2999703,6.5567703,8a858e785c8d9167015c8fed39cf53ae,301933983,Savings,1,3,Validation,Norm,1
874,Good,EcoBank,60.23 - 61.13,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,54:53.0,53:46.0,61.11666667,10000,13000,365,00:00.0,29,5.2199203,7.6360513,8a858e785c8d9167015c9b35e2411165,301935566,Savings,1,3,Validation,Norm,1
875,Good,Diamond Bank,61.13 - High,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,30:46.0,29:37.0,61.15,10000,13000,365,00:00.0,31,3.2876945,6.5919267,8a858e785c8d9167015c9b1641a0092e,301944578,Savings,1,3,Validation,Norm,1
876,Good,GT Bank,60.23 - 61.13,Low - 28,9,15,High,Student,High,,No,Savings,Norm,01:54.0,00:46.0,61.13333333,10000,11500,365,00:00.0,27,3.267395,6.529405,8a858e785c8d9167015c9b7982962ea1,301935656,Savings,3,3,Validation,Short,1
877,Good,Access Bank,61.13 - High,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,27:04.0,25:54.0,61.16666667,10000,11500,365,00:00.0,31,3.4213329,6.4305476,8a858e785c8d9167015c9c4faa701884,301936052,Savings,1,3,Training,Short,1
878,Good,GT Bank,61.13 - High,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,51:15.0,50:06.0,61.15,10000,13000,365,00:00.0,30,3.5432242,6.4455196,8a858e785c8d9167015c9d882f8c173e,301937249,Savings,1,3,Training,Norm,1
879,Good,Zenith Bank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,21:22.0,20:14.0,61.13333333,10000,11500,365,00:00.0,28,3.338449,6.5981652,8a858e785c8d9167015c9db2a04e211c,301937133,Savings,1,3,Validation,Short,1
880,Good,Access Bank,60.23 - 61.13,32 - 36,9,30,High,Unknown,High,,No,Savings,Norm,40:37.0,39:29.0,61.13333333,10000,13000,365,00:00.0,35,8.3657033,4.978805,8a858e785c8d9167015c90a6e2c45e08,301933474,Savings,3,3,Validation,Norm,1
881,Good,GT Bank,61.13 - High,36 - High,3,15,Low,Permanent,High,,Yes,Savings,Norm,41:44.0,40:33.0,61.18333333,10000,11500,365,00:00.0,38,3.2825517,6.6946267,8a858e785c8d9167015c92c004e72b0a,301972848,Savings,1,3,Training,Short,1
882,Good,Heritage Bank,60.23 - 61.13,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,58:33.0,57:25.0,61.13333333,10000,13000,365,00:00.0,28,4.5290944,7.8237463,8a858e785c8d9167015c95a0bee46469,301934443,Savings,1,3,Training,Norm,1
883,Bad,First Bank,60.23 - 61.13,36 - High,3,15,Low,Permanent,High,,No,Savings,Norm,38:32.0,37:24.0,61.13333333,10000,11500,365,00:00.0,40,7.3812019,9.1736045,8a858e785c8d9167015c96e5c3f5091f,301934741,Savings,1,3,Training,Short,1
884,Bad,Zenith Bank,60.23 - 61.13,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,58:06.0,56:58.0,61.13333333,10000,13000,365,00:00.0,31,7.3128983,9.0785941,8a858e785c8d9167015c97ca7fbe2c0c,301935000,Savings,1,3,Test,Norm,1
885,Good,GT Bank,61.13 - High,28 - 32,9,15,High,Unknown,High,,Yes,Savings,Norm,23:14.0,22:05.0,61.15,10000,11500,365,00:00.0,31,3.355885,6.6448633,8a858e785c8d9167015c980c019936fd,301941341,Savings,3,3,Training,Short,1
886,Good,Zenith Bank,61.13 - High,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,42:22.0,41:13.0,61.15,10000,13000,365,00:00.0,35,3.3987131,6.7104406,8a858e785c8d9167015c9341c238485a,301934183,Savings,1,3,Validation,Norm,1
887,Good,UBA,60.23 - 61.13,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,34:14.0,33:06.0,61.13333333,10000,13000,365,00:00.0,28,7.4767951,9.0751951,8a858e785c8d9167015c92299ef81a09,301940568,Savings,1,3,Training,Norm,1
888,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,00:05.0,58:57.0,61.13333333,10000,13000,365,00:00.0,34,3.3843532,6.4540872,8a858e785c8d9167015c913329f1730e,301955527,Savings,1,3,Training,Norm,1
889,Good,First Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,56:27.0,55:19.0,61.13333333,10000,13000,365,00:00.0,34,7.0188523,4.8225752,8a858e785c8d9167015ca05320ba6830,301940004,Savings,1,3,Training,Norm,1
890,Good,GT Bank,60.17 - 60.23,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,15:37.0,15:23.0,60.23333333,10000,11500,365,00:00.0,36,3.5900188,6.4978124,8a858e795b204ffc015b20a20c631a0f,301891496,Savings,1,3,Test,Short,1
891,Good,First Bank,61.13 - High,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,17:14.0,16:05.0,61.15,10000,13000,365,00:00.0,35,3.4446285,6.8397571,8a858e845accb4f9015accdccf761e20,301838069,Savings,1,3,Training,Norm,1
892,Good,First Bank,61.13 - High,36 - High,9,30,High,Unknown,High,,No,Savings,Norm,15:52.0,14:43.0,61.15,10000,13000,365,00:00.0,37,4.5695295,8.4673384,8a858e845accb4f9015acce9b7b82583,301838066,Savings,3,3,Training,Norm,1
893,Good,GT Bank,60.23 - 61.13,32 - 36,9,15,High,Unknown,High,,No,Savings,Norm,30:03.0,29:46.0,60.28333333,10000,11500,365,00:00.0,32,5.2111724,7.2733653,8a858e865b48f46f015b48f927930769,301859538,Savings,3,3,Validation,Short,1
894,Bad,UBA,61.13 - High,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,56:34.0,55:22.0,61.2,10000,13000,365,00:00.0,35,6.3155952,4.931075,8a858e865b48f46f015b494c22be4663,301961664,Savings,1,3,Validation,Norm,1
895,Good,GT Bank,60.17 - 60.23,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,39:06.0,38:54.0,60.2,10000,13000,365,00:00.0,25,3.3617217,6.5756123,8a858e865bd4175e015bd85ed8ed6940,301902877,Savings,1,3,Validation,Norm,1
896,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,34:34.0,34:07.0,60.45,10000,13000,365,00:00.0,35,6.2989408,5.1853975,8a858e875b910dfe015b9ad5d2a2413d,301878647,Savings,1,3,Validation,Norm,1
897,Good,First Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,46:01.0,45:21.0,60.66666667,10000,13000,365,00:00.0,34,5.7407056,5.5165851,8a858e875b910dfe015b9b598dfc49c5,301880511,Savings,1,3,Test,Norm,1
898,Good,Skye Bank,60.17 - 60.23,36 - High,3,15,Low,Permanent,High,,Yes,Savings,Norm,08:29.0,08:16.0,60.21666667,10000,11500,365,00:00.0,38,6.3207795,4.9409019,8a858e875b910dfe015b9e85091b69f4,301905986,Savings,1,3,Test,Short,1
899,Good,GT Bank,60.17 - 60.23,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,15:38.0,15:26.0,60.2,10000,11500,365,00:00.0,26,3.4080441,6.729057,8a858e875b910dfe015b917802c4282b,301876143,Savings,1,3,Training,Short,1
900,Bad,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,08:52.0,08:31.0,60.35,10000,11500,365,00:00.0,29,3.3713936,6.4848291,8a858e875b910dfe015ba4a5adbe3ea5,301880074,Savings,1,3,Test,Short,1
901,Good,Access Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,09:23.0,09:05.0,60.3,10000,13000,365,00:00.0,35,7.4829383,9.0681703,8a858e875c63d395015c6e39cd9f2273,301926301,Savings,1,3,Validation,Norm,1
902,Good,GT Bank,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,Yes,Savings,Norm,12:10.0,12:01.0,60.15,10000,13000,365,00:00.0,31,7.3244783,8.9381767,8a858e875c63d395015c6ef64f313cc2,301926348,Savings,1,3,Test,Norm,1
903,Bad,UBA,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,19:07.0,18:50.0,60.28333333,10000,13000,365,00:00.0,32,4.5597517,8.5142394,8a858e875c63d395015c68fde9f9525a,301926269,Savings,1,3,Training,Norm,1
904,Bad,GT Bank,60.17 - 60.23,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,39:44.0,39:31.0,60.21666667,10000,13000,365,00:00.0,34,3.2943914,6.7186856,8a858e875c63d395015c69acee7b23e5,301928047,Savings,1,3,Training,Norm,1
905,Good,GT Bank,60.17 - 60.23,Low - 28,3,30,Low,Permanent,High,,Yes,Savings,Norm,54:33.0,54:19.0,60.23333333,10000,13000,365,00:00.0,25,4.7253357,7.6454715,8a858e875c63d395015c69cfb3733438,301925341,Savings,1,3,Test,Norm,1
906,Bad,Zenith Bank,60.17 - 60.23,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,35:49.0,35:38.0,60.18333333,10000,13000,365,00:00.0,33,3.5069668,6.6627094,8a858e875c63d395015c72a2984d79c5,301926726,Savings,1,3,Training,Norm,1
907,Bad,UBA,Low - 60.17,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,50:24.0,50:16.0,60.13333333,10000,13000,365,00:00.0,25,6.9898802,4.8353171,8a858e875c63d395015c73ab361a141b,301937164,Savings,1,3,Validation,Norm,1
908,Good,UBA,60.23 - 61.13,Low - 28,9,15,High,Student,High,,No,Savings,Norm,46:55.0,45:47.0,61.13333333,10000,11500,365,00:00.0,21,3.1941288,6.5054402,8a858e875c63d395015c74bdfd343206,301971067,Savings,3,3,Test,Short,1
909,Bad,Sterling Bank,60.23 - 61.13,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,27:28.0,27:06.0,60.36666667,10000,13000,365,00:00.0,25,3.8914288,7.4005382,8a858e875c63d395015c65308d640c0f,301928468,Savings,1,3,Test,Norm,1
910,Bad,Zenith Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,26:08.0,25:00.0,61.13333333,10000,13000,365,00:00.0,32,3.3286754,6.6658632,8a858e875c63d395015c72552f637255,301947099,Savings,1,3,Training,Norm,1
911,Bad,Diamond Bank,Low - 60.17,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,23:15.0,23:08.0,60.11666667,10000,11500,365,00:00.0,26,3.3724319,6.5762069,8a858e875c63d395015c75092d8136d9,301940718,Savings,1,3,Validation,Short,1
912,Good,UBA,61.13 - High,28 - 32,9,15,High,Unknown,High,,No,Savings,Norm,11:46.0,10:37.0,61.15,10000,11500,365,00:00.0,29,5.7630647,5.5636765,8a858e875c63d395015c77406c2871b5,301944873,Savings,3,3,Validation,Short,1
913,Good,GT Bank,60.17 - 60.23,Low - 28,9,30,High,Student,High,,Yes,Savings,Norm,57:31.0,57:18.0,60.21666667,10000,13000,365,00:00.0,24,4.8549934,7.1132181,8a858e875c63d395015c6903770b542d,301924975,Savings,3,3,Test,Norm,1
914,Good,FCMB,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,03:04.0,02:56.0,60.13333333,10000,13000,365,00:00.0,31,3.8678278,7.3554344,8a858e875c63d395015c723492986f7a,301943598,Savings,1,3,Validation,Norm,1
915,Good,Diamond Bank,61.13 - High,Low - 28,9,15,High,Student,High,,Yes,Savings,Norm,45:27.0,44:18.0,61.15,10000,11500,365,00:00.0,26,3.922583,7.4339895,8a858e875cfa37f5015cfce9bc3a3abb,301959674,Savings,3,3,Validation,Short,1
916,Good,Stanbic IBTC,60.23 - 61.13,28 - 32,3,15,Low,Permanent,High,,Yes,Savings,Norm,19:55.0,18:47.0,61.13333333,10000,11500,365,00:00.0,31,9.000264,7.3516467,8a858e875cfa37f5015cfcea6f7e3b36,301958657,Savings,1,3,Training,Short,1
917,Good,GT Bank,60.23 - 61.13,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,19:10.0,18:02.0,61.13333333,10000,11500,365,00:00.0,33,3.2254854,6.7320489,8a858e875cfa37f5015cfd05416040d7,301958879,Savings,1,3,Test,Short,1
918,Bad,First Bank,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,10:55.0,10:48.0,60.11666667,10000,13000,365,00:00.0,30,3.3238605,7.1142931,8a858e885b68546c015b6cb377c12140,301890038,Savings,1,3,Validation,Norm,1
919,Good,GT Bank,60.17 - 60.23,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,23:06.0,22:53.0,60.21666667,10000,13000,365,00:00.0,46,3.4100416,6.4192334,8a858e885b68546c015b7d0f785b0e2b,301871398,Savings,1,3,Training,Norm,1
920,Good,Stanbic IBTC,61.13 - High,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,22:38.0,21:29.0,61.15,10000,11500,365,00:00.0,23,8.4967483,8.57537,8a858e885b68546c015b7ea654f32b1d,301981636,Savings,1,3,Validation,Short,1
921,Good,GT Bank,60.17 - 60.23,28 - 32,9,30,High,Unemployed,High,,Yes,Savings,Norm,23:21.0,23:10.0,60.18333333,10000,13000,365,00:00.0,29,7.5614558,8.9945476,8a858e885b68546c015b70bc09dd7ad1,301869384,Savings,3,3,Training,Norm,1
922,Bad,GT Bank,60.17 - 60.23,28 - 32,9,15,High,Unknown,High,,No,Savings,Norm,47:21.0,47:10.0,60.18333333,10000,11500,365,00:00.0,31,6.9865225,4.8942782,8a858e885b68546c015b757f4a705633,301869893,Savings,3,3,Validation,Short,1
923,Good,First Bank,Low - 60.17,36 - High,3,15,Low,Permanent,High,,No,Savings,Norm,54:43.0,54:33.0,60.16666667,10000,11500,365,00:00.0,42,3.3531229,6.5878366,8a858e885b68546c015b7238f22027ba,301869535,Savings,1,3,Training,Short,1
924,Good,Diamond Bank,60.17 - 60.23,32 - 36,3,15,Low,Permanent,High,,Yes,Savings,Norm,30:20.0,30:06.0,60.23333333,10000,11500,365,00:00.0,33,6.7712733,6.1279827,8a858e885b68546c015b8024c36b040d,301876152,Savings,1,3,Training,Short,1
925,Good,GT Bank,60.17 - 60.23,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,16:16.0,16:03.0,60.21666667,10000,13000,365,00:00.0,32,3.3711733,6.4473775,8a858e885b68546c015b789214a9131c,301870516,Savings,1,3,Validation,Norm,1
926,Good,GT Bank,60.23 - 61.13,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,25:23.0,25:05.0,60.3,10000,13000,365,00:00.0,28,6.9648788,4.8313192,8a858e885b68546c015b736088184034,301878071,Savings,1,3,Training,Norm,1
927,Good,GT Bank,61.13 - High,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,45:18.0,44:09.0,61.15,10000,11500,365,00:00.0,27,3.5206529,6.4374516,8a858e885c9c6f96015c9ce748345171,301972676,Savings,1,3,Training,Short,1
928,Good,Wema Bank,Low - 60.17,36 - High,3,15,Low,Permanent,High,,Yes,Savings,Norm,29:05.0,28:57.0,60.13333333,10000,11500,365,00:00.0,43,5.2137299,7.2568122,8a858e885c9c6f96015ca0d192e11f85,301943635,Savings,1,3,Test,Short,1
929,Bad,UBA,61.13 - High,36 - High,3,15,Low,Permanent,High,,Yes,Savings,Norm,18:00.0,16:51.0,61.15,10000,11500,365,00:00.0,36,3.2814697,6.5958022,8a858e885c9c6f96015ca07a1fe371fd,301936906,Savings,1,3,Test,Short,1
930,Good,Diamond Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,Yes,Savings,Norm,11:04.0,09:57.0,61.11666667,10000,13000,365,00:00.0,41,3.3005564,6.6736695,8a858e885c63d379015c6a56ebaf33b1,301937424,Savings,1,3,Test,Norm,1
