row_id,good_bad_flag,bank_name_clients,approval_duration_group,age_at_loan_25th_pctile,credit_rating,termdays,employment_status_risk,level_of_education_risk,referral,bank_account_type_recode,loanamount_group,approval_duration,loanamount,totaldue,Interestrate,age_at_loan,longitude_gps,latitude_gps,bank_account_type,validation
735,Good,UBA,60.23 - 61.13,32 - 36,3,15,Low,High,Yes,Savings,Norm,61.11666667,10000,11500,365,34,3.3167015,6.6139024,Savings,Training
736,Bad,GT Bank,60.23 - 61.13,Low - 28,9,30,High,High,No,Savings,Norm,61.11666667,10000,13000,365,27,3.4226633,6.7129567,Savings,Validation
737,Good,First Bank,61.13 - High,36 - High,9,30,High,High,No,Savings,Norm,61.15,10000,13000,365,37,3.4707965,6.5436867,Savings,Training
738,Good,First Bank,60.23 - 61.13,36 - High,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,40,5.6223032,6.2826796,Savings,Training
739,Bad,Diamond Bank,60.23 - 61.13,28 - 32,9,15,High,High,No,Savings,Norm,61.13333333,10000,11500,365,29,3.6016789,6.4980594,Savings,Training
740,Bad,GT Bank,61.13 - High,36 - High,9,15,High,High,Yes,Savings,Norm,61.15,10000,11500,365,38,3.3943242,6.6109183,Savings,Training
741,Good,GT Bank,61.13 - High,36 - High,3,15,Low,High,Yes,Savings,Norm,61.15,10000,11500,365,41,3.4146652,6.7093124,Savings,Validation
742,Good,Access Bank,61.13 - High,32 - 36,3,30,Low,High,No,Savings,Norm,61.33333333,10000,13000,365,35,3.634815,6.8518033,Savings,Training
743,Good,UBA,60.23 - 61.13,Low - 28,9,30,High,High,Yes,Savings,Norm,61.13333333,10000,13000,365,26,7.4185624,8.9964779,Savings,Training
744,Bad,GT Bank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,33,3.4367713,6.4471613,Savings,Test
745,Good,EcoBank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,34,5.7637233,7.5327668,Savings,Training
746,Good,Fidelity Bank,61.13 - High,36 - High,9,30,High,High,No,Savings,Norm,61.2,10000,13000,365,44,7.4464175,8.9622696,Savings,Test
747,Good,Access Bank,60.17 - 60.23,32 - 36,9,30,High,High,No,Savings,Norm,60.21666667,10000,13000,365,34,3.3770088,7.1386478,Savings,Training
748,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.25,10000,11500,365,31,3.1737517,6.4746751,Savings,Training
749,Good,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,60.65,10000,13000,365,37,3.3151281,6.6115794,Savings,Training
750,Good,Zenith Bank,60.23 - 61.13,32 - 36,9,15,High,High,Yes,Savings,Norm,61.13333333,10000,11500,365,33,3.3831772,6.5277565,Savings,Test
751,Good,Diamond Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,34,8.8917583,9.9003968,Savings,Validation
752,Good,GT Bank,60.23 - 61.13,28 - 32,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,29,5.6080802,6.3999285,Savings,Training
753,Bad,GT Bank,60.23 - 61.13,28 - 32,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,31,7.3238097,9.1424705,Savings,Validation
754,Good,First Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,29,4.6035341,8.4834271,Savings,Validation
755,Good,GT Bank,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,31,3.5563633,6.4648617,Savings,Validation
756,Good,First Bank,60.23 - 61.13,28 - 32,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,31,9.2846221,7.1616144,Savings,Test
757,Bad,GT Bank,Low - 60.17,Low - 28,9,30,High,High,No,Savings,Norm,60.16666667,10000,13000,365,26,3.2453205,6.4555473,Savings,Test
758,Good,UBA,61.13 - High,Low - 28,3,15,Low,High,No,Savings,Norm,61.15,10000,11500,365,27,6.2344421,7.5522745,Savings,Training
759,Good,UBA,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.25,10000,11500,365,28,7.488665,9.02734,Savings,Training
760,Good,EcoBank,Low - 60.17,32 - 36,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,33,4.5678744,8.4692736,Savings,Validation
761,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,Yes,Savings,Norm,60.75,10000,11500,365,30,4.5583106,7.7868767,Savings,Training
762,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,37,3.3045647,6.6510867,Savings,Training
763,Good,Access Bank,61.13 - High,Low - 28,3,30,Low,High,No,Savings,Norm,61.16666667,10000,13000,365,25,6.6995938,6.2204357,Savings,Validation
764,Good,First Bank,61.13 - High,32 - 36,3,15,Low,High,No,Savings,Norm,61.25,10000,11500,365,33,3.2814697,6.5568213,Savings,Test
765,Good,Zenith Bank,60.23 - 61.13,28 - 32,3,30,Low,High,Yes,Savings,Norm,61.11666667,10000,13000,365,30,3.3704933,6.5318884,Savings,Training
766,Good,UBA,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.41666667,10000,11500,365,28,6.285986,4.9227943,Savings,Test
767,Good,Heritage Bank,61.13 - High,32 - 36,9,15,High,High,No,Savings,Norm,101.8,10000,11500,365,33,3.4009947,6.4595274,Savings,Test
768,Good,Diamond Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.36666667,10000,11500,365,31,7.0463154,5.5022333,Savings,Training
769,Good,Access Bank,Low - 60.17,32 - 36,3,15,Low,High,No,Savings,Norm,60.11666667,10000,11500,365,32,3.3918442,6.451964,Savings,Validation
770,Bad,First Bank,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.18333333,10000,11500,365,37,5.2304196,13.0462282,Savings,Validation
771,Good,GT Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,28,3.865245,7.4379977,Savings,Test
772,Good,GT Bank,60.23 - 61.13,28 - 32,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,31,7.7965867,4.9799733,Savings,Test
773,Good,FCMB,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,31,8.3630994,4.9720671,Savings,Training
774,Good,Diamond Bank,61.13 - High,28 - 32,3,15,Low,High,Yes,Savings,Norm,61.15,10000,11500,365,32,3.2560053,6.4491615,Savings,Test
775,Good,Standard Chartered,60.17 - 60.23,32 - 36,3,15,Low,High,Yes,Savings,Norm,60.21666667,10000,11500,365,34,3.3502153,6.6889443,Savings,Validation
776,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,Yes,Savings,Norm,61.11666667,10000,13000,365,53,8.861095,9.8616717,Savings,Training
777,Good,GT Bank,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.18333333,10000,11500,365,29,3.3257981,6.5170413,Savings,Training
778,Bad,GT Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,27,8.5482595,7.6997503,Savings,Validation
779,Bad,UBA,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,30,5.650632,6.341564,Savings,Training
780,Bad,GT Bank,60.23 - 61.13,28 - 32,9,15,High,High,No,Savings,Norm,61.13333333,10000,11500,365,30,8.3163457,5.0481816,Savings,Training
781,Good,Diamond Bank,60.23 - 61.13,32 - 36,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,36,3.4222331,6.6932386,Savings,Test
782,Good,First Bank,61.13 - High,Low - 28,3,15,Low,High,No,Savings,Norm,61.15,10000,11500,365,22,4.5205367,7.5000308,Savings,Training
783,Good,GT Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,60.3,10000,13000,365,25,3.3330677,6.627129,Savings,Test
784,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,45,3.3645545,6.6348152,Savings,Training
785,Good,GT Bank,61.13 - High,28 - 32,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,30,3.4828186,6.4343754,Savings,Training
786,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,39,4.5796927,8.4590894,Savings,Training
787,Good,First Bank,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.21666667,10000,11500,365,31,7.382299,9.124094,Savings,Training
788,Good,Zenith Bank,60.23 - 61.13,32 - 36,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,33,3.2059653,6.6331944,Savings,Validation
789,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,60.28333333,10000,13000,365,36,3.53783,6.5670819,Savings,Training
790,Good,Access Bank,61.13 - High,28 - 32,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,29,3.8485124,7.3684474,Savings,Test
791,Good,UBA,Low - 60.17,32 - 36,3,30,Low,High,No,Savings,Norm,60.13333333,10000,13000,365,33,7.9646315,5.0382689,Savings,Test
792,Good,UBA,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,29,3.87654,7.3383833,Savings,Test
793,Good,UBA,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,28,3.8710384,7.3077655,Savings,Training
794,Bad,GT Bank,60.23 - 61.13,Low - 28,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,25,3.2578937,6.5289012,Savings,Validation
795,Good,Stanbic IBTC,Low - 60.17,Low - 28,3,15,Low,High,No,Savings,Norm,60.13333333,10000,11500,365,25,7.0367014,4.7812783,Savings,Validation
796,Bad,First Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,61.01666667,10000,11500,365,39,3.3738527,6.5052941,Savings,Training
797,Good,First Bank,60.17 - 60.23,Low - 28,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,27,3.2962514,6.6473825,Savings,Training
798,Good,EcoBank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,35,3.182516,6.6728119,Savings,Validation
799,Good,Stanbic IBTC,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,60.61666667,10000,13000,365,36,3.9325431,6.8373759,Savings,Test
800,Good,Diamond Bank,61.13 - High,32 - 36,3,15,Low,High,No,Savings,Norm,97.73333333,10000,11500,365,35,3.297195,6.4691838,Savings,Validation
801,Good,Access Bank,60.17 - 60.23,36 - High,9,15,High,High,No,Savings,Norm,60.18333333,10000,11500,365,43,3.3154428,6.5282957,Savings,Validation
802,Good,First Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.78333333,10000,11500,365,32,6.9748079,4.8408047,Savings,Test
803,Bad,Access Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,60.28333333,10000,13000,365,39,8,10,Savings,Training
804,Good,Skye Bank,61.13 - High,Low - 28,3,30,Low,High,No,Savings,Norm,61.16666667,10000,13000,365,27,3.3130982,6.502111,Savings,Validation
805,Good,Access Bank,Low - 60.17,28 - 32,9,15,High,High,No,Savings,Norm,60.11666667,10000,11500,365,31,5.2238733,7.6233317,Savings,Training
806,Good,First Bank,60.23 - 61.13,Low - 28,3,30,Low,High,Yes,Savings,Norm,60.31666667,10000,13000,365,28,5.2304265,7.2338908,Savings,Validation
807,Good,UBA,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,61.11666667,10000,13000,365,34,3.3525884,6.5010925,Savings,Test
808,Good,Zenith Bank,61.13 - High,36 - High,9,15,High,High,No,Savings,Norm,61.21666667,10000,11500,365,45,7.4930864,8.9722934,Savings,Training
809,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,38,3.331139,6.5106239,Savings,Test
810,Bad,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,25,3.4465844,7.2166211,Savings,Test
811,Good,GT Bank,60.23 - 61.13,28 - 32,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,29,3.6298546,6.4725828,Savings,Training
812,Good,First Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Other,Norm,60.41666667,10000,11500,365,35,7.0242958,4.8943969,Current,Training
813,Bad,GT Bank,60.17 - 60.23,36 - High,9,30,High,High,No,Savings,Norm,60.2,10000,13000,365,45,3.5166144,6.6985832,Savings,Validation
814,Good,UBA,Low - 60.17,28 - 32,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,30,5.9718722,5.507792,Savings,Validation
815,Good,GT Bank,60.17 - 60.23,Low - 28,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,28,7.0662036,8.9579543,Savings,Training
816,Good,Zenith Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,42,3.5089431,6.4369196,Savings,Training
817,Good,GT Bank,61.13 - High,32 - 36,9,30,High,High,No,Savings,Norm,61.15,10000,13000,365,32,3.4803249,6.6416799,Savings,Test
818,Good,Zenith Bank,60.17 - 60.23,36 - High,9,30,High,High,No,Savings,Norm,60.18333333,10000,13000,365,38,7.3974283,9.1230074,Savings,Training
819,Bad,Access Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,31,7.4026336,10.5292298,Savings,Training
820,Bad,GT Bank,60.17 - 60.23,32 - 36,9,15,High,High,Yes,Savings,Norm,60.23333333,10000,11500,365,35,3.3154009,6.6376746,Savings,Validation
821,Good,GT Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,30,3.3157574,6.6609292,Savings,Training
822,Good,First Bank,Low - 60.17,Low - 28,3,30,Low,High,No,Savings,Norm,60.16666667,10000,13000,365,24,3.4250419,6.4304949,Savings,Test
823,Good,First Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.21666667,10000,11500,182.5,38,3.3056888,6.5923106,Savings,Training
824,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,25,7.3285343,9.1729561,Savings,Training
825,Bad,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,33,7.4284583,10.4869633,Savings,Test
826,Bad,Zenith Bank,61.13 - High,Low - 28,9,15,High,High,Yes,Savings,Norm,61.2,10000,11500,365,22,4.5764679,8.4642564,Savings,Validation
827,Good,GT Bank,61.13 - High,Low - 28,3,15,Low,High,No,Savings,Norm,61.28333333,10000,11500,365,28,3.3229955,7.1470809,Savings,Training
828,Good,GT Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,60.25,10000,13000,365,27,3.8723438,7.419121,Savings,Training
829,Good,UBA,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,60.25,10000,13000,365,31,5.1612904,8.0916245,Savings,Validation
830,Good,Access Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Savings,Norm,60.11666667,10000,11500,365,30,3.6304822,7.9434651,Savings,Validation
831,Bad,FCMB,60.23 - 61.13,32 - 36,9,15,High,High,No,Savings,Norm,61.11666667,10000,11500,365,33,3.3081526,6.5047279,Savings,Training
832,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,48,8.8643627,9.8557685,Savings,Test
833,Bad,Fidelity Bank,Low - 60.17,Low - 28,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,27,3.3434611,6.6234917,Savings,Validation
834,Good,GT Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Savings,Norm,61.11666667,10000,11500,365,35,3.8758802,7.3464418,Savings,Training
835,Bad,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,60.26666667,10000,13000,365,40,3.2249002,6.6882233,Savings,Validation
836,Good,GT Bank,61.13 - High,32 - 36,3,15,Low,High,Yes,Savings,Norm,61.23333333,10000,11500,365,35,4.5435865,7.7824826,Savings,Training
837,Good,First Bank,60.23 - 61.13,Low - 28,3,15,Low,High,No,Savings,Norm,60.73333333,10000,11500,365,26,7.0105897,4.7762262,Savings,Validation
838,Good,GT Bank,60.17 - 60.23,Low - 28,3,30,Low,High,Yes,Savings,Norm,60.2,10000,13000,365,27,7.4327056,10.5001621,Savings,Training
839,Bad,Sterling Bank,60.17 - 60.23,Low - 28,9,30,High,High,No,Savings,Norm,60.18333333,10000,13000,365,25,3.3440865,6.6290559,Savings,Validation
840,Bad,GT Bank,Low - 60.17,36 - High,9,15,High,High,No,Savings,Norm,60.13333333,10000,11500,365,37,3.3765275,6.6598527,Savings,Test
841,Bad,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,60.3,10000,13000,365,38,5.6181838,6.3090695,Savings,Test
842,Good,GT Bank,Low - 60.17,32 - 36,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,32,7.5151917,5.5157883,Savings,Training
843,Good,First Bank,Low - 60.17,Low - 28,9,30,High,High,No,Savings,Norm,60.16666667,10000,13000,365,25,7.5348317,8.9292667,Savings,Test
844,Good,UBA,60.17 - 60.23,32 - 36,9,30,High,High,No,Savings,Norm,60.21666667,10000,13000,365,34,5.800065,5.5569582,Savings,Validation
845,Bad,Fidelity Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,30,55.2964349,25.2566582,Savings,Validation
846,Bad,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,45,3.3551682,6.6997748,Savings,Test
847,Good,Access Bank,60.23 - 61.13,Low - 28,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,23,3.3493936,6.5369288,Savings,Training
848,Good,GT Bank,60.23 - 61.13,36 - High,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,39,5.7252383,4.505915,Savings,Validation
849,Good,Fidelity Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,32,7.4123168,6.8608374,Savings,Training
850,Good,First Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Savings,Norm,60.16666667,10000,11500,365,29,7.0772421,4.8692556,Savings,Training
851,Good,EcoBank,Low - 60.17,28 - 32,3,15,Low,High,No,Savings,Norm,60.11666667,10000,11500,365,29,4.6119802,8.4117766,Savings,Training
852,Bad,Access Bank,60.23 - 61.13,28 - 32,9,15,High,High,No,Savings,Norm,60.7,10000,11500,365,31,7.4652497,9.0672135,Savings,Test
853,Good,Zenith Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,47,3.4793955,6.4310588,Savings,Validation
854,Good,Access Bank,60.23 - 61.13,32 - 36,9,30,High,High,No,Savings,Norm,60.26666667,10000,13000,365,33,7.4527967,10.4446483,Savings,Training
855,Good,First Bank,60.23 - 61.13,32 - 36,3,30,Low,High,Yes,Savings,Norm,61.11666667,10000,13000,365,34,5.7792637,5.5529247,Savings,Test
856,Bad,EcoBank,60.23 - 61.13,Low - 28,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,26,4.5822726,7.7407505,Savings,Training
857,Bad,GT Bank,60.17 - 60.23,32 - 36,9,15,High,High,No,Savings,Norm,60.23333333,10000,11500,365,35,3.39267,6.5445367,Savings,Test
858,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,Yes,Savings,Norm,61.11666667,10000,11500,365,31,3.4833138,6.6303846,Savings,Training
859,Good,GT Bank,60.23 - 61.13,Low - 28,9,15,High,High,Yes,Savings,Norm,61.13333333,10000,11500,365,28,3.3713782,6.5336065,Savings,Training
860,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,43,3.3078002,6.6798913,Savings,Training
861,Good,GT Bank,Low - 60.17,36 - High,9,15,High,High,No,Savings,Norm,60.15,10000,11500,365,44,3.5181587,6.6370636,Savings,Test
862,Good,Diamond Bank,Low - 60.17,32 - 36,3,15,Low,High,No,Savings,Norm,60.13333333,10000,11500,365,35,-4.0021548,5.3926528,Savings,Training
863,Good,GT Bank,61.13 - High,Low - 28,3,30,Low,High,Yes,Savings,Norm,61.15,10000,13000,365,22,3.9357372,7.4294694,Savings,Training
864,Good,GT Bank,60.17 - 60.23,32 - 36,9,30,High,High,No,Savings,Norm,60.18333333,10000,13000,365,35,3.3504983,6.6590967,Savings,Test
865,Good,Stanbic IBTC,Low - 60.17,32 - 36,3,15,Low,High,Yes,Savings,Norm,60.1,10000,11500,365,33,3.3643434,6.5151015,Savings,Validation
866,Good,GT Bank,61.13 - High,32 - 36,3,15,Low,High,No,Savings,Norm,61.15,10000,11500,365,32,3.3870229,6.5877342,Savings,Training
867,Good,Stanbic IBTC,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,61.11666667,10000,13000,365,35,11.9474106,9.5464341,Savings,Validation
868,Good,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,45,3.8561458,7.3771452,Savings,Validation
869,Good,Fidelity Bank,60.23 - 61.13,Low - 28,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,25,3.4698552,6.4302879,Savings,Validation
870,Bad,UBA,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,60.3,10000,13000,365,25,3.3579782,6.5935558,Savings,Test
871,Good,GT Bank,60.17 - 60.23,Low - 28,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,26,3.8887036,7.3419747,Savings,Test
872,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,25,3.4575733,6.8170067,Savings,Test
873,Good,Diamond Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,35,3.2999703,6.5567703,Savings,Validation
874,Good,EcoBank,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.11666667,10000,13000,365,29,5.2199203,7.6360513,Savings,Validation
875,Good,Diamond Bank,61.13 - High,28 - 32,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,31,3.2876945,6.5919267,Savings,Validation
876,Good,GT Bank,60.23 - 61.13,Low - 28,9,15,High,High,No,Savings,Norm,61.13333333,10000,11500,365,27,3.267395,6.529405,Savings,Validation
877,Good,Access Bank,61.13 - High,28 - 32,3,15,Low,High,No,Savings,Norm,61.16666667,10000,11500,365,31,3.4213329,6.4305476,Savings,Training
878,Good,GT Bank,61.13 - High,28 - 32,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,30,3.5432242,6.4455196,Savings,Training
879,Good,Zenith Bank,60.23 - 61.13,Low - 28,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,28,3.338449,6.5981652,Savings,Validation
880,Good,Access Bank,60.23 - 61.13,32 - 36,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,35,8.3657033,4.978805,Savings,Validation
881,Good,GT Bank,61.13 - High,36 - High,3,15,Low,High,Yes,Savings,Norm,61.18333333,10000,11500,365,38,3.2825517,6.6946267,Savings,Training
882,Good,Heritage Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,28,4.5290944,7.8237463,Savings,Training
883,Bad,First Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,40,7.3812019,9.1736045,Savings,Training
884,Bad,Zenith Bank,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,31,7.3128983,9.0785941,Savings,Test
885,Good,GT Bank,61.13 - High,28 - 32,9,15,High,High,Yes,Savings,Norm,61.15,10000,11500,365,31,3.355885,6.6448633,Savings,Training
886,Good,Zenith Bank,61.13 - High,32 - 36,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,35,3.3987131,6.7104406,Savings,Validation
887,Good,UBA,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,28,7.4767951,9.0751951,Savings,Training
888,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,34,3.3843532,6.4540872,Savings,Training
889,Good,First Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,34,7.0188523,4.8225752,Savings,Training
890,Good,GT Bank,60.17 - 60.23,32 - 36,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,36,3.5900188,6.4978124,Savings,Test
891,Good,First Bank,61.13 - High,32 - 36,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,35,3.4446285,6.8397571,Savings,Training
