row_id,good_bad_flag,pct_ontime,total_ontime,max_active_of_loans,max_approval_duration,bank_name_clients,max_age_at_loan,avg_age_at_loan,employment_status,bank_account_type,total_referrals,avg_num_of_loans,total_num_of_loans,total_approval_duration,mean_approval_duration,max_interest_rate,mean_interest_rate,mean_referrals,max_churn_flag,mean_churn_flag,loannumber,loanamount,totaldue,termdays,longitude,latitude,validation
802,Good,100,2,2,1.019166667,Zenith Bank,27,27.2,Permanent,Other,0,1.5,3,2.021388889,1.010694444,365,365,0,1,1,2,10000,13000,30,5.7437952,5.5693467,Training
803,Good,100,2,2,1.018888889,Fidelity Bank,24,23.9,Unknown,Other,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,6.2769583,7.0569483,Training
804,Good,50,1,2,1.004166667,EcoBank,28,27.5,Permanent,Savings,0,1.5,3,2.008055556,1.004027778,365,365,0,1,0.5,2,10000,13000,30,7.5308917,9.0429283,Training
805,Good,50,1,2,1.02,GT Bank,23,22.6,Unknown,Savings,0,1.5,3,2.023611111,1.011805556,365,365,0,1,0.5,2,10000,13000,30,8.5218126,7.7286314,Test
806,Good,50,1,2,1.02,First Bank,43,42.7,Permanent,Other,0,1.5,3,2.024166667,1.012083333,365,365,0,1,0.5,2,10000,13000,30,7.3977534,5.1088625,Test
807,Good,100,2,2,1.018888889,Access Bank,27,27.3,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,13000,30,3.2682643,6.5489138,Training
808,Bad,0,0,2,1.002222222,GT Bank,33,32.9,Self-Employed,Savings,0,1.5,3,2.004166667,1.002083333,365,365,0,0,0,2,10000,13000,30,3.9368532,7.4063863,Validation
809,Good,100,2,2,1.019444444,GT Bank,39,39.1,Permanent,Savings,0,1.5,3,2.021388889,1.010694444,365,365,0,1,1,2,10000,11500,15,4.421511,7.7347122,Validation
810,Good,100,2,2,1.020277778,GT Bank,29,28.9,Permanent,Savings,0,1.5,3,2.021944444,1.010972222,365,365,0,1,1,2,10000,11500,15,4.5171601,8.4654047,Test
811,Good,50,1,2,1.020833333,GT Bank,24,23.5,Student,Other,0,1.5,3,2.023055556,1.011527778,365,365,0,1,0.5,2,10000,13000,30,3.1257478,6.4945495,Training
812,Good,100,2,2,1.005555556,GT Bank,36,35.1,Self-Employed,Other,0,1.5,3,2.008055556,1.004027778,365,365,0,1,1,2,10000,13000,30,3.30855,6.4737257,Training
813,Good,50,1,2,1.018888889,EcoBank,43,42.6,Permanent,Other,0,1.5,3,2.021111111,1.010555556,365,365,0,1,0.5,2,10000,13000,30,6.7310808,6.2035341,Validation
814,Good,50,1,2,1.005555556,EcoBank,25,24.3,Permanent,Savings,0,1.5,3,2.008055556,1.004027778,365,365,0,1,0.5,2,10000,13000,30,3.5835149,6.4945736,Training
815,Good,100,2,2,1.019722222,Zenith Bank,40,39.7,Self-Employed,Other,0,1.5,3,2.022222222,1.011111111,365,365,0,1,1,2,10000,11500,15,3.7129196,6.6478715,Training
816,Good,100,2,2,1.018333333,Stanbic IBTC,34,33.7,Self-Employed,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,13000,30,3.2813874,6.4504378,Test
817,Good,50,1,2,1.02,GT Bank,29,28.8,Permanent,Savings,0,1.5,3,2.023611111,1.011805556,365,365,0,1,0.5,2,10000,11500,15,3.409583,6.6026888,Training
818,Good,100,2,2,1.003333333,First Bank,25,25.2,Permanent,Savings,0,1.5,3,2.005,1.0025,365,365,0,1,1,2,10000,13000,30,3.9223503,7.707329,Training
819,Good,100,2,2,1.003055556,Diamond Bank,34,33.9,Permanent,Savings,0,1.5,3,2.005277778,1.002638889,365,365,0,1,1,2,10000,13000,30,3.3175571,6.4775651,Validation
820,Bad,0,0,2,1.019722222,Zenith Bank,54,53.5,Unknown,Savings,0,1.5,3,2.021666667,1.010833333,365,365,0,0,0,2,10000,11500,15,3.3113851,6.505618,Validation
821,Bad,50,1,2,1.018611111,GT Bank,25,25.2,Permanent,Other,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,13000,30,3.4911307,6.4364401,Training
822,Good,100,2,2,1.019722222,GT Bank,30,30.2,Permanent,Savings,0,1.5,3,2.023055556,1.011527778,365,365,0,1,1,2,10000,11500,15,4.5978342,8.4920407,Training
823,Bad,50,1,2,1.018888889,UBA,28,27.5,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,13000,30,5.6349017,6.2702867,Training
824,Bad,0,0,2,1.018888889,GT Bank,26,26.3,Unknown,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,0,0,2,10000,11500,15,7.4288404,9.0514301,Test
825,Good,100,2,2,1.018888889,Fidelity Bank,28,28.2,Permanent,Savings,2,1.5,3,2.020555556,1.010277778,365,365,1,1,1,2,10000,11500,15,8.5349378,12.0265716,Test
826,Good,50,1,2,1.020833333,GT Bank,29,28.9,Permanent,Savings,0,1.5,3,2.022777778,1.011388889,365,365,0,1,0.5,2,10000,11500,15,3.3948216,6.6206114,Training
827,Good,100,2,2,1.019444444,GT Bank,49,49.4,Permanent,Savings,0,1.5,3,2.021388889,1.010694444,365,365,0,1,1,2,10000,13000,30,7.5283502,9.0524485,Training
828,Good,100,2,2,1.020277778,GT Bank,41,40.2,Permanent,Other,0,1.5,3,2.023611111,1.011805556,365,365,0,1,1,2,10000,11500,15,3.4871823,6.4323097,Training
829,Good,100,2,2,1.018888889,GT Bank,40,40.1,Permanent,Savings,2,1.5,3,2.020555556,1.010277778,365,365,1,1,1,2,10000,13000,30,4.4920481,8.4683092,Test
830,Good,50,1,2,1.003333333,Union Bank,29,29.1,Permanent,Savings,0,1.5,3,2.004722222,1.002361111,365,365,0,1,0.5,2,10000,13000,30,3.3692816,6.5139607,Training
831,Good,100,2,2,1.019166667,UBA,46,45.8,Permanent,Other,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,13000,30,4.52556,8.4774533,Training
832,Good,100,2,2,1.018888889,Access Bank,31,31.4,Unknown,Savings,0,1.5,3,2.021388889,1.010694444,365,365,0,1,1,2,10000,13000,30,4.6011333,8.4825367,Test
833,Bad,0,0,2,1.018888889,Fidelity Bank,36,35.6,Unknown,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,0,0,2,10000,11500,15,3.4896385,6.6828144,Training
834,Good,50,1,2,1.018888889,GT Bank,28,27.9,Permanent,Savings,0,1.5,3,2.021944444,1.010972222,365,365,0,1,0.5,2,10000,13000,30,3.5953494,6.4608568,Training
835,Bad,50,1,2,1.018611111,First Bank,29,29,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,13000,30,3.2919194,6.6412192,Test
836,Good,100,2,2,1.018888889,GT Bank,25,24.6,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,11500,15,3.5879118,6.9037929,Test
837,Good,50,1,2,1.014722222,Access Bank,22,21.5,Permanent,Savings,0,1.5,3,2.017222222,1.008611111,365,365,0,1,0.5,2,10000,11500,15,7.4918243,9.0286167,Training
838,Good,100,2,2,1.001944444,Access Bank,35,35.3,Permanent,Savings,2,1.5,3,2.003611111,1.001805556,365,365,1,1,1,2,10000,13000,30,7.4957707,9.0750762,Test
839,Good,50,1,2,1.02,Access Bank,30,30.4,Permanent,Savings,0,1.5,3,2.0225,1.01125,365,365,0,1,0.5,2,10000,13000,30,3.5976917,6.65205,Validation
840,Bad,50,1,2,1.019166667,First Bank,32,31.7,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,0.5,2,10000,11500,15,6.7042028,6.2385599,Training
841,Bad,50,1,2,1.003888889,UBA,32,31.5,Permanent,Savings,0,1.5,3,2.005277778,1.002638889,365,365,0,1,0.5,2,10000,13000,30,3.4380035,6.8334492,Test
842,Good,100,2,2,1.003888889,GT Bank,33,33.1,Permanent,Savings,2,1.5,3,2.005833333,1.002916667,365,365,1,1,1,2,10000,13000,30,7.4999749,9.0307838,Test
843,Good,50,1,2,1.018611111,Access Bank,27,27,ContractRetiredUnemployed,Savings,0,1.5,3,2.021944444,1.010972222,365,365,0,1,0.5,2,10000,13000,30,5.226981,7.4711703,Validation
844,Bad,50,1,2,1.019722222,FCMB,24,24.1,Unknown,Savings,0,1.5,3,2.021388889,1.010694444,365,365,0,1,0.5,2,10000,11500,15,3.6089587,6.4511203,Validation
845,Good,50,1,2,1.003611111,Access Bank,26,26.4,Permanent,Savings,0,1.5,3,2.005277778,1.002638889,365,365,0,1,0.5,2,10000,13000,30,3.3652337,6.5463653,Training
846,Good,50,1,2,1.003888889,First Bank,30,29.7,Self-Employed,Other,0,1.5,3,2.0075,1.00375,365,365,0,1,0.5,2,10000,11500,15,4.6013034,7.8343909,Training
847,Good,100,2,2,1.018611111,GT Bank,42,42.2,Unknown,Savings,0,1.5,3,2.020277778,1.010138889,365,365,0,1,1,2,10000,11500,15,3.2012288,6.794871,Training
848,Good,100,2,2,1.019722222,First Bank,38,38.1,Permanent,Savings,0,1.5,3,2.021944444,1.010972222,365,365,0,1,1,2,10000,13000,30,13.1855688,11.8030729,Test
849,Good,100,2,2,1.018888889,Diamond Bank,31,31.1,Permanent,Savings,2,1.5,3,2.020555556,1.010277778,365,365,1,1,1,2,10000,13000,30,3.417237,6.4310038,Test
850,Good,50,1,2,1.018888889,Zenith Bank,44,43.5,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,0.5,2,10000,13000,30,7.4853695,9.0549761,Validation
851,Good,100,2,2,1.018888889,Access Bank,32,32.1,Permanent,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,1,2,10000,13000,30,3.3362157,7.1369042,Training
852,Bad,0,0,2,1.019166667,Access Bank,50,49.6,Permanent,Savings,2,1.5,3,2.021111111,1.010555556,365,365,1,0,0,2,10000,11500,15,3.3034868,6.5748708,Test
853,Bad,50,1,2,1.019166667,GT Bank,40,39.6,Permanent,Savings,0,1.5,3,2.037777778,1.018888889,365,365,0,1,0.5,2,10000,13000,30,7.401866,9.1197538,Test
854,Good,100,2,2,1.019166667,Access Bank,25,25.2,Student,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,1,2,10000,11500,15,2.8868638,6.4234387,Training
855,Good,100,2,2,1.02,GT Bank,30,30,Permanent,Savings,2,1.5,3,2.021666667,1.010833333,365,365,1,1,1,2,10000,11500,15,3.3371601,6.6341039,Training
856,Good,50,1,2,1.020277778,GT Bank,35,35,Permanent,Savings,2,1.5,3,2.022222222,1.011111111,365,365,1,1,0.5,2,10000,13000,30,3.9242613,7.3597055,Training
857,Good,100,2,2,1.020277778,Stanbic IBTC,30,29.9,Permanent,Savings,0,1.5,3,2.0225,1.01125,365,365,0,1,1,2,10000,11500,15,3.388147,6.4541655,Validation
858,Bad,50,1,2,1.018611111,UBA,23,22.6,Permanent,Savings,0,1.5,3,2.021388889,1.010694444,365,365,0,1,0.5,2,10000,13000,30,7.6468429,11.1564139,Training
859,Good,50,1,2,1.003333333,GT Bank,36,35.7,Unknown,Savings,2,1.5,3,2.004444444,1.002222222,365,365,1,1,0.5,2,10000,13000,30,3.8612211,7.4571986,Validation
860,Good,100,2,2,1.003888889,Zenith Bank,25,24.8,Unknown,Savings,0,1.5,3,2.006944444,1.003472222,365,365,0,1,1,2,10000,11500,15,4.4568504,7.6997523,Training
861,Good,50,1,2,1.018611111,GT Bank,30,29.8,Permanent,Other,0,1.5,3,2.020277778,1.010138889,365,365,0,1,0.5,2,10000,13000,30,3.3511583,6.5570449,Validation
862,Good,100,2,2,1.019722222,Access Bank,31,31.3,Unknown,Savings,0,1.5,3,2.022222222,1.011111111,365,365,0,1,1,2,10000,11500,15,7.0352261,4.7894939,Validation
863,Good,100,2,2,1.020277778,First Bank,26,25.8,Permanent,Other,0,1.5,3,2.021944444,1.010972222,365,365,0,1,1,2,10000,11500,15,7.400596,9.1281608,Test
864,Bad,0,0,2,1.004166667,First Bank,39,38.6,Permanent,Savings,0,1.5,3,2.006111111,1.003055556,365,365,0,0,0,2,10000,13000,30,6.9800003,4.8623596,Training
865,Good,100,2,2,1.019444444,Zenith Bank,37,37.4,Unknown,Savings,2,1.5,3,2.038611111,1.019305556,365,365,1,1,1,2,10000,13000,30,3.3350749,6.5694416,Test
866,Good,100,2,2,1.020277778,GT Bank,31,30.9,Permanent,Savings,0,1.5,3,2.022222222,1.011111111,365,365,0,1,1,2,10000,11500,15,3.3573419,6.5457178,Training
867,Good,100,2,2,1.019166667,GT Bank,40,40,Unknown,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,1,2,10000,13000,30,4.5851395,8.4470865,Training
868,Good,100,2,2,1.018888889,UBA,31,30.7,Permanent,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,1,2,10000,11500,15,7.469685,9.0102911,Training
869,Good,50,1,2,1.018888889,FCMB,31,30.5,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,11500,15,3.5962988,6.4724876,Training
870,Good,100,2,2,1.018888889,GT Bank,38,38.2,Unknown,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,1,2,10000,11500,15,7.4791983,9.0346273,Test
871,Good,100,2,2,1.001944444,Diamond Bank,43,42.9,Unknown,Savings,0,1.5,3,2.003611111,1.001805556,365,365,0,1,1,2,10000,13000,30,3.9784309,7.3976569,Validation
872,Good,50,1,2,1.018888889,GT Bank,43,43.4,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,0.5,2,10000,13000,30,7.4657167,9.067975,Validation
873,Good,50,1,2,1.019166667,GT Bank,31,31.1,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,11500,15,6.7843081,6.1570088,Test
874,Bad,0,0,2,1.018611111,GT Bank,23,22.7,Permanent,Other,0,1.5,3,2.020555556,1.010277778,365,365,0,0,0,2,10000,13000,30,3.2402849,6.6835537,Test
875,Good,50,1,2,1.019166667,GT Bank,47,47,Permanent,Savings,0,1.5,3,2.021944444,1.010972222,365,365,0,1,0.5,2,10000,11500,15,3.3720348,6.5415485,Test
876,Good,100,2,2,1.005833333,Access Bank,33,32.5,Unknown,Savings,0,1.5,3,2.009722222,1.004861111,365,365,0,1,1,2,10000,11500,15,3.3229955,6.6538756,Training
877,Good,100,2,2,1.018888889,GT Bank,30,29.7,Permanent,Savings,2,1.5,3,2.021111111,1.010555556,365,365,1,1,1,2,10000,13000,30,6.2931871,4.923086,Training
878,Good,100,2,2,1.018888889,GT Bank,44,43.7,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,6.555882,9.6033069,Training
879,Good,100,2,2,1.0025,GT Bank,36,35.6,Permanent,Savings,0,1.5,3,2.004722222,1.002361111,365,365,0,1,1,2,10000,13000,30,4.5846874,7.8167772,Training
880,Good,50,1,2,1.018888889,Access Bank,42,42.2,Unknown,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,0.5,2,10000,13000,30,5.78611,5.5671178,Training
881,Good,100,2,2,1.019166667,First Bank,38,38.1,Permanent,Savings,2,1.5,3,2.021111111,1.010555556,365,365,1,1,1,2,10000,13000,30,-77.4416911,39.3221433,Test
882,Good,100,2,2,1.02,Stanbic IBTC,50,50,Permanent,Savings,0,1.5,3,2.021666667,1.010833333,365,365,0,1,1,2,10000,13000,30,3.3396787,7.1264632,Validation
883,Bad,0,0,2,1.018888889,GT Bank,36,36.4,Permanent,Savings,2,1.5,3,2.020555556,1.010277778,365,365,1,0,0,2,10000,11500,15,3.4335873,6.8391665,Test
884,Bad,0,0,2,1.642777778,UBA,31,30.6,Permanent,Savings,0,1.5,3,2.6475,1.32375,365,365,0,0,0,2,10000,13000,30,3.3409676,6.5957323,Training
885,Good,100,2,2,1.003333333,Zenith Bank,27,26.7,Permanent,Savings,0,1.5,3,2.004722222,1.002361111,365,365,0,1,1,2,10000,13000,30,6.963732,4.8566474,Training
886,Good,100,2,2,1.018888889,Access Bank,27,27.4,Unknown,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,11500,15,7.4893653,8.9925904,Test
887,Good,100,2,2,1.018888889,GT Bank,38,38.3,Permanent,Savings,0,1.5,3,2.023055556,1.011527778,365,365,0,1,1,2,10000,13000,30,3.4555179,6.4345256,Test
888,Good,100,2,2,1.018611111,UBA,31,31.2,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,11500,15,7.1048555,5.5935137,Test
889,Bad,0,0,2,1.018611111,Access Bank,29,28.6,Unknown,Savings,0,1.5,3,2.020277778,1.010138889,365,365,0,0,0,2,10000,13000,30,3.3510972,6.6138615,Training
890,Good,100,2,2,1.002222222,GT Bank,47,47,Permanent,Savings,0,1.5,3,2.004166667,1.002083333,365,365,0,1,1,2,10000,13000,30,3.3649095,6.5928042,Test
891,Good,50,1,2,1.018888889,GT Bank,32,32.1,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,0.5,2,10000,11500,15,3.3305495,6.5648266,Training
892,Bad,0,0,2,1.018888889,GT Bank,43,43,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,0,0,2,10000,13000,30,3.3781128,6.5096069,Validation
893,Good,50,1,2,1.001944444,Access Bank,25,25,Unknown,Savings,0,1.5,3,2.003611111,1.001805556,365,365,0,1,0.5,2,10000,13000,30,3.2751027,6.470239,Validation
894,Bad,50,1,2,1.018888889,GT Bank,35,35.3,Unknown,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,0.5,2,10000,13000,30,5.6108072,6.2953705,Test
895,Good,50,1,2,1.019444444,First Bank,31,31.4,Unknown,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,0.5,2,10000,11500,15,3.2266053,6.6042239,Test
896,Good,100,2,2,1.020277778,GT Bank,32,31.8,Permanent,Other,0,1.5,3,2.0225,1.01125,365,365,0,1,1,2,10000,13000,30,3.5080843,6.5919362,Test
897,Good,50,1,2,1.004722222,First Bank,33,32.9,Permanent,Savings,0,1.5,3,2.006388889,1.003194444,365,365,0,1,0.5,2,10000,13000,30,3.4873777,6.6047136,Training
898,Bad,0,0,2,1.018611111,UBA,41,40.9,Unknown,Savings,2,1.5,3,2.020555556,1.010277778,365,365,1,0,0,2,10000,11500,15,3.2915333,6.5847393,Test
899,Bad,50,1,2,1.019166667,GT Bank,33,33.4,Unknown,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,0.5,2,10000,13000,30,3.227413,6.6985546,Training
900,Good,100,2,2,1.003611111,GT Bank,32,32.3,Permanent,Savings,0,1.5,3,2.005833333,1.002916667,365,365,0,1,1,2,10000,13000,30,3.3189333,6.4450743,Training
901,Good,100,2,2,1.03,GT Bank,31,31,Permanent,Savings,0,1.5,3,2.032222222,1.016111111,365,365,0,1,1,2,10000,11500,15,13.1246372,11.8218193,Validation
902,Good,50,1,2,1.018888889,GT Bank,27,27.2,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,0.5,2,10000,13000,30,7.4139709,9.1152283,Validation
903,Bad,50,1,2,1.004166667,Access Bank,35,35.3,Permanent,Savings,0,1.5,3,2.006388889,1.003194444,365,365,0,1,0.5,2,10000,13000,30,3.5150346,6.4477839,Validation
904,Good,100,2,2,1.019166667,GT Bank,35,35.1,Unknown,Savings,2,1.5,3,2.021666667,1.010833333,365,365,1,1,1,2,10000,11500,15,7.0137495,4.8756624,Training
905,Good,100,2,2,1.018611111,GT Bank,42,41.7,Permanent,Savings,0,1.5,3,2.02,1.01,365,365,0,1,1,2,10000,11500,15,7.4376073,9.0889352,Test
906,Good,100,2,2,1.018611111,GT Bank,42,41.7,Permanent,Savings,0,1.5,3,2.02,1.01,365,365,0,1,1,2,10000,11500,15,7.4376073,9.0889352,Training
907,Good,100,2,2,1.002777778,GT Bank,44,44.1,Unknown,Savings,0,1.5,3,2.005277778,1.002638889,365,365,0,1,1,2,10000,11500,15,3.3022282,6.6570162,Test
908,Good,100,2,2,1.019166667,GT Bank,23,23.5,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,11500,15,3.4179771,6.4411578,Training
909,Good,100,2,2,1.019444444,GT Bank,28,28.4,Permanent,Savings,0,1.5,3,2.021388889,1.010694444,365,365,0,1,1,2,10000,11500,15,3.3758974,6.5255664,Training
910,Good,100,2,2,1.018611111,GT Bank,28,27.5,Student,Savings,0,1.5,3,2.020277778,1.010138889,365,365,0,1,1,2,10000,13000,30,3.2666303,6.5771961,Training
911,Good,100,2,2,1.019444444,Zenith Bank,42,42.3,Permanent,Savings,0,1.5,3,2.021388889,1.010694444,365,365,0,1,1,2,10000,13000,30,5.7550617,5.5649883,Test
912,Good,100,2,2,1.005555556,Access Bank,34,34.1,Permanent,Savings,0,1.5,3,2.0075,1.00375,365,365,0,1,1,2,10000,11500,15,3.3582277,6.6174485,Training
913,Good,50,1,2,1.019166667,GT Bank,37,36.9,Permanent,Savings,2,1.5,3,2.021111111,1.010555556,365,365,1,1,0.5,2,10000,11500,15,5.5999701,6.293171,Validation
914,Good,100,2,2,1.019166667,Access Bank,37,36.6,Unknown,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,1,2,10000,13000,30,3.3297523,6.4849162,Validation
915,Bad,50,1,2,1.018888889,Skye Bank,39,39.4,Unknown,Savings,0,1.5,3,2.020277778,1.010138889,365,365,0,1,0.5,2,10000,11500,15,5.7616084,7.4446011,Test
916,Good,50,1,2,1.019722222,GT Bank,37,37.1,Permanent,Savings,0,1.5,3,2.023611111,1.011805556,365,365,0,1,0.5,2,10000,13000,30,3.3422628,6.6401483,Training
917,Good,50,1,2,1.018888889,GT Bank,31,31.1,Permanent,Savings,0,1.5,3,2.021944444,1.010972222,365,334.5833333,0,1,0.5,2,10000,12500,30,3.4303444,6.4624779,Validation
918,Bad,50,1,2,1.018888889,Access Bank,31,30.7,Permanent,Savings,2,1.5,3,2.020555556,1.010277778,365,273.75,1,1,0.5,2,10000,11500,15,3.5030301,6.6003017,Training
919,Good,100,2,2,1.002222222,Access Bank,32,31.8,Unknown,Savings,2,1.5,3,2.003888889,1.001944444,365,365,1,1,1,2,10000,11500,15,3.8715045,7.4209592,Test
920,Good,100,2,2,1.019166667,GT Bank,30,29.8,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,11500,15,3.2268339,6.7213355,Test
921,Good,100,2,2,1.018888889,Stanbic IBTC,28,27.7,Permanent,Savings,0,1.5,3,2.020277778,1.010138889,365,365,0,1,1,2,10000,13000,30,3.3711717,6.5435757,Training
922,Good,100,2,2,1.018888889,First Bank,33,33.3,Permanent,Savings,0,1.5,3,2.020277778,1.010138889,365,365,0,1,1,2,10000,13000,30,3.8710285,7.307713,Test
923,Bad,50,1,2,1.018888889,EcoBank,41,41.4,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,13000,30,4.002019,6.4336778,Training
924,Good,50,1,2,1.018888889,GT Bank,33,33.3,Unknown,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,0.5,2,10000,11500,15,3.6227316,6.8418463,Validation
925,Bad,50,1,2,1.004166667,Diamond Bank,33,32.7,Unknown,Savings,0,1.5,3,2.006388889,1.003194444,365,365,0,1,0.5,2,10000,13000,30,4.6100146,8.5001198,Training
926,Good,100,2,2,1.004444444,Zenith Bank,39,38.8,Unknown,Savings,0,1.5,3,2.006388889,1.003194444,365,365,0,1,1,2,10000,13000,30,7.4735045,9.0113374,Test
927,Bad,50,1,2,1.018888889,GT Bank,27,26.7,Unknown,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,13000,30,3.3108071,6.4731203,Training
928,Good,100,2,2,1.019444444,EcoBank,33,33.2,Permanent,Savings,0,1.5,3,2.038888889,1.019444444,365,365,0,1,1,2,10000,13000,30,3.3318086,7.1389521,Test
929,Good,50,1,2,1.003333333,Zenith Bank,37,36.9,Unknown,Savings,2,1.5,3,2.005277778,1.002638889,365,365,1,1,0.5,2,10000,11500,15,7.3886327,9.1861685,Training
930,Good,100,2,2,1.019444444,Stanbic IBTC,27,27,Unknown,Savings,0,1.5,3,2.021666667,1.010833333,365,365,0,1,1,2,10000,11500,15,6.7412912,7.7571075,Training
931,Bad,0,0,2,1.018888889,Access Bank,38,37.6,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,0,0,2,10000,13000,30,2.9875028,6.4166369,Validation
932,Good,100,2,2,1.003611111,Access Bank,28,27.8,ContractRetiredUnemployed,Savings,0,1.5,3,2.006111111,1.003055556,365,365,0,1,1,2,10000,11500,15,7.9406683,5.0117017,Training
933,Good,100,2,2,1.002222222,First Bank,29,28.7,Permanent,Savings,0,1.5,3,2.003888889,1.001944444,365,365,0,1,1,2,10000,11500,15,7.6366627,7.4039218,Training
934,Good,100,2,2,1.018611111,Sterling Bank,42,42.3,Permanent,Other,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,7.0312567,4.8624833,Training
935,Good,100,2,2,1.003888889,GT Bank,30,30.4,Permanent,Savings,0,1.5,3,2.006111111,1.003055556,365,365,0,1,1,2,10000,13000,30,3.4152449,7.0634419,Test
936,Good,100,2,2,1.018888889,Access Bank,35,35.1,Permanent,Savings,2,1.5,3,2.020555556,1.010277778,365,365,1,1,1,2,10000,13000,30,3.1992812,6.4951087,Validation
937,Good,100,2,2,1.003888889,Access Bank,30,30.4,Permanent,Savings,0,1.5,3,2.005555556,1.002777778,365,365,0,1,1,2,10000,13000,30,7.4633708,9.0652649,Training
938,Good,100,2,2,1.02,EcoBank,34,34.2,Permanent,Savings,0,1.5,3,2.021944444,1.010972222,365,365,0,1,1,2,10000,13000,30,3.3433569,6.5115635,Validation
939,Good,50,1,2,1.020555556,GT Bank,39,38.7,Unknown,Savings,0,1.5,3,2.022222222,1.011111111,365,365,0,1,0.5,2,10000,13000,30,3.3875561,6.546796,Training
940,Good,100,2,2,1.019166667,GT Bank,47,47.3,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,3.3975725,6.449251,Training
941,Good,100,2,2,1.018888889,GT Bank,32,32,Unknown,Savings,2,1.5,3,2.021388889,1.010694444,365,365,1,1,1,2,10000,11500,15,4.5896906,7.5007011,Training
942,Good,100,2,2,1.018888889,GT Bank,36,36.2,Permanent,Savings,0,1.5,3,2.020277778,1.010138889,365,365,0,1,1,2,10000,13000,30,3.38638,7.1638033,Training
943,Bad,0,0,2,1.003055556,Access Bank,34,33.4,Permanent,Savings,0,1.5,3,2.005277778,1.002638889,365,365,0,0,0,2,10000,13000,30,5.2191494,7.2108393,Test
944,Good,50,1,2,1.018888889,GT Bank,39,38.8,Permanent,Savings,0,1.5,3,2.021666667,1.010833333,365,365,0,1,0.5,2,10000,13000,30,3.8994237,7.5151017,Validation
945,Bad,0,0,2,1.018611111,UBA,23,22.9,Permanent,Savings,0,1.5,3,2.037222222,1.018611111,365,365,0,0,0,2,10000,13000,30,4.0071483,6.9559802,Training
946,Bad,0,0,2,1.003611111,GT Bank,32,31.6,Permanent,Savings,0,1.5,3,2.005277778,1.002638889,365,365,0,0,0,2,10000,13000,30,3.4760991,6.4329662,Validation
947,Good,50,1,2,1.004722222,GT Bank,29,29.1,Unknown,Savings,0,1.5,3,2.006666667,1.003333333,365,365,0,1,0.5,2,10000,11500,15,3.6117229,6.6088749,Training
