customerid,systemloanid,loannumber,approveddate,creationdate,DurApproval,loanamount,totaldue,termdays,termdays 2,Interestrate,referral,good_bad_flag of perf-trainperf,birthdate,AgeAtTimeofLoan,bank_account_type,bank_account_type_recode,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,employment_status_clients_Risk,employment_status_clients_Risk 2,level_of_education_clients,level_of_education_clients_Risk,level_of_education_clients 2,DemoCreditRating,Validation,AgeAtTimeofLoan Groups 2_25thPctile,DurApproval Groups,loanamount Groups
8a858e9f5b8a8db1015b8a91d6a3058c,301877691,1,2017/04/23 2:48:07.000000 PM,2017/04/23 1:48:00.000000 PM,60.116666667,10000,11500,15,Short,365,Yes,Good,1989/12/17 12:00:00.000000 AM,27,Savings,Savings,6.0972145,7.308337,First Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,Low - 60.17,Norm
8a858e105b434e9e015b437dbfab3920,301857977,1,2017/04/06 2:58:48.000000 PM,2017/04/06 1:58:36.000000 PM,60.2,10000,13000,30,Norm,365,No,Good,1980/06/17 12:00:00.000000 AM,37,Savings,Savings,7.382452,9.1135353,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858e105bd92644015bd9db3a0f3be2,301911310,1,2017/05/17 1:00:00.000000 PM,2017/05/17 11:58:51.000000 AM,61.15,10000,13000,30,Norm,365,No,Good,1987/03/21 12:00:00.000000 AM,30,Savings,Savings,3.2656981,6.5545208,EcoBank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a858e105bd92644015bdb6b69395d10,301892092,1,2017/05/06 4:49:24.000000 AM,2017/05/06 3:49:11.000000 AM,60.216666667,10000,13000,30,Norm,365,No,Good,1978/01/03 12:00:00.000000 AM,39,Savings,Savings,3.2161064,6.5542445,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858e105bd92644015bdca43c877d2c,301892837,1,2017/05/06 5:11:32.000000 PM,2017/05/06 4:11:22.000000 PM,60.166666667,10000,11500,15,Short,365,Yes,Good,1980/06/04 12:00:00.000000 AM,37,Savings,Savings,3.3207354,6.5463622,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a858e105bd92644015bdd2f7a981936,301894400,1,2017/05/07 8:48:39.000000 PM,2017/05/07 7:48:20.000000 PM,60.316666667,10000,13000,30,Norm,365,Yes,Good,1978/09/17 12:00:00.000000 AM,39,Savings,Savings,3.9424194,6.8262642,GT Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.23 - 61.13,Norm
8a858e105bd92644015bdd374f0d1a3a,301894816,1,2017/05/08 7:46:34.000000 AM,2017/05/08 6:46:25.000000 AM,60.15,10000,13000,30,Norm,365,No,Good,1986/01/05 12:00:00.000000 AM,31,Savings,Savings,7.0345541,4.8042933,GT Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,Low - 60.17,Norm
8a858e105bd92644015bded94870560e,301896492,1,2017/05/08 11:55:14.000000 PM,2017/05/08 10:55:07.000000 PM,60.116666667,10000,13000,30,Norm,365,No,Bad,1987/02/04 12:00:00.000000 AM,30,Savings,Savings,7.41471,10.4229283,First Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,Low - 60.17,Norm
8a858e105bd92644015be07c35237d0d,301893494,1,2017/05/07 8:54:07.000000 AM,2017/05/07 7:53:55.000000 AM,60.2,10000,13000,30,Norm,365,No,Good,1988/09/04 12:00:00.000000 AM,29,Savings,Savings,7.5262473,6.4274373,Diamond Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.17 - 60.23,Norm
8a858e105bd92644015be472bab768c3,301894431,1,2017/05/07 9:12:16.000000 PM,2017/05/07 8:12:05.000000 PM,60.183333333,10000,13000,30,Norm,365,Yes,Bad,1981/10/22 12:00:00.000000 AM,36,Savings,Savings,6.996932,4.8410375,Access Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.17 - 60.23,Norm
8a858e105bd92644015be699d91214f3,301902426,1,2017/05/12 6:04:09.000000 AM,2017/05/12 5:04:01.000000 AM,60.133333333,10000,11500,15,Short,365,No,Good,1986/10/20 12:00:00.000000 AM,31,Savings,Savings,3.3381046,6.6437685,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,Low - 60.17,Norm
8a858e105bd92644015be762bf10576f,301895331,1,2017/05/08 11:54:28.000000 AM,2017/05/08 10:53:58.000000 AM,60.5,10000,11500,15,Short,365,Yes,Bad,1991/03/03 12:00:00.000000 AM,26,Savings,Savings,3.2975096,6.6020294,GT Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.23 - 61.13,Norm
8a858e105bd92644015be812e5683388,301895962,1,2017/05/08 5:35:45.000000 PM,2017/05/08 4:35:31.000000 PM,60.233333333,10000,13000,30,Norm,365,Yes,Good,1988/10/08 12:00:00.000000 AM,29,Savings,Savings,7.0681633,4.8274278,EcoBank,Student,High,3,,High,3,9,Training,28 - 32,60.17 - 60.23,Norm
8a858e105c1c09c8015c1cc872e155e5,301912936,1,2017/05/18 7:28:26.000000 PM,2017/05/18 6:27:18.000000 PM,61.133333333,10000,13000,30,Norm,365,No,Good,1993/10/26 12:00:00.000000 AM,24,Savings,Savings,3.3582074,6.5457855,Diamond Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,60.23 - 61.13,Norm
8a858e105c1c09c8015c1f8d43752c0a,301915792,1,2017/05/22 8:25:33.000000 PM,2017/05/22 7:24:25.000000 PM,61.133333333,10000,11500,15,Short,365,Yes,Good,1965/12/05 12:00:00.000000 AM,51,Savings,Savings,7.0029769,4.8284243,First Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858e105c1c09c8015c1fd4eb915326,301913294,1,2017/05/19 9:52:55.000000 AM,2017/05/19 8:51:46.000000 AM,61.15,10000,13000,30,Norm,365,Yes,Bad,1986/08/27 12:00:00.000000 AM,31,Savings,Savings,7.961045,5.0281742,EcoBank,Permanent,Low,1,,High,3,3,Validation,28 - 32,61.13 - High,Norm
8a858e105c1c09c8015c1ff8c6666669,301913496,1,2017/05/19 1:35:13.000000 PM,2017/05/19 12:34:05.000000 PM,61.133333333,10000,13000,30,Norm,365,No,Good,1988/02/28 12:00:00.000000 AM,29,Current,Other,3.4272791,6.4354136,UBA,Permanent,Low,1,,High,3,3,Test,28 - 32,60.23 - 61.13,Norm
8a858e115af6c526015af8adf8fa3495,301844578,1,2017/03/23 2:22:33.000000 AM,2017/03/23 1:22:06.000000 AM,60.45,10000,13000,30,Norm,365,No,Bad,1982/02/20 12:00:00.000000 AM,35,Savings,Savings,3.2673212,6.549919,GT Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.23 - 61.13,Norm
8a858e115c59a3e2015c59ebb25d238b,301935702,1,2017/06/12 10:30:58.000000 AM,2017/06/12 9:29:49.000000 AM,61.15,10000,13000,30,Norm,365,No,Good,1980/09/04 12:00:00.000000 AM,37,Savings,Savings,3.351153,6.6023723,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,61.13 - High,Norm
8a858e125a48129b015a4af97ed06160,301835782,1,2017/03/10 8:42:30.000000 PM,2017/03/10 7:42:23.000000 PM,60.116666667,10000,13000,30,Norm,365,No,Good,1981/05/10 12:00:00.000000 AM,36,Savings,Savings,3.3360367,6.596175,First Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,Low - 60.17,Norm
8a858e125acd7563015ad16a8f964ab1,301838682,1,2017/03/15 11:25:27.000000 AM,2017/03/15 10:24:05.000000 AM,61.366666667,10000,11500,15,Short,365,No,Bad,1973/10/04 12:00:00.000000 AM,43,Savings,Savings,3.8899917,7.4000895,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,61.13 - High,Norm
8a858e125b1ff78f015b2100ab476269,301873282,1,2017/04/19 1:00:56.000000 PM,2017/04/19 11:51:29.000000 AM,69.45,10000,11500,15,Short,365,No,Good,1979/02/19 12:00:00.000000 AM,38,Savings,Savings,7.0621124,4.8136577,Zenith Bank,Permanent,Low,1,,High,3,3,Training,36 - High,61.13 - High,Norm
8a858e125b391784015b391ddd6a078d,301862750,1,2017/04/10 2:52:05.000000 PM,2017/04/10 1:51:50.000000 PM,60.25,10000,13000,30,Norm,365,No,Good,1983/10/15 12:00:00.000000 AM,34,Savings,Savings,3.3775657,6.5575148,GT Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.23 - 61.13,Norm
8a858e125c358780015c35aad25310ef,301916541,1,2017/05/23 4:55:52.000000 PM,2017/05/23 3:54:45.000000 PM,61.116666667,10000,13000,30,Norm,365,No,Good,1981/02/15 12:00:00.000000 AM,36,Savings,Savings,6.4239287,5.7144113,Zenith Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.23 - 61.13,Norm
8a858e125d65ee4d015d699d321f719d,301990581,1,2017/07/22 11:12:01.000000 AM,2017/07/22 10:11:49.000000 AM,60.2,10000,11500,15,Short,365,Yes,Good,1976/12/06 12:00:00.000000 AM,41,Savings,Savings,7.3271843,8.9266109,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858e135c7e2eec015c81c27f791ff7,301929841,1,2017/06/07 11:10:06.000000 AM,2017/06/07 10:09:52.000000 AM,60.233333333,10000,11500,15,Short,365,No,Good,1983/05/27 12:00:00.000000 AM,34,Savings,Savings,3.56622,6.6174953,GT Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.17 - 60.23,Norm
8a858e135c7e2eec015c81cb9dc02458,301929780,1,2017/06/07 10:22:53.000000 AM,2017/06/07 9:22:42.000000 AM,60.183333333,10000,13000,30,Norm,365,No,Good,1986/12/16 12:00:00.000000 AM,30,Savings,Savings,5.8074201,5.5703712,Stanbic IBTC,Permanent,Low,1,,High,3,3,Training,28 - 32,60.17 - 60.23,Norm
8a858e135c7e2eec015c813211a96674,301945426,1,2017/06/20 7:04:38.000000 PM,2017/06/20 6:03:30.000000 PM,61.133333333,10000,13000,30,Norm,365,No,Good,1985/12/25 12:00:00.000000 AM,32,Savings,Savings,4.5000978,8.4692431,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.23 - 61.13,Norm
8a858e135c78e673015c7c818dbd2262,301928584,1,2017/06/06 10:14:59.000000 AM,2017/06/06 9:14:47.000000 AM,60.2,10000,13000,30,Norm,365,No,Bad,1984/08/04 12:00:00.000000 AM,33,Savings,Savings,3.8913219,7.3398125,GT Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.17 - 60.23,Norm
8a858e135c78e673015c794a54092a97,301935717,1,2017/06/12 10:44:17.000000 AM,2017/06/12 9:43:06.000000 AM,61.183333333,10000,13000,30,Norm,365,No,Bad,1988/02/17 12:00:00.000000 AM,29,Savings,Savings,3.3675609,6.6484584,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a858e135c78e673015c79070e9a0d98,301927963,1,2017/06/05 5:27:15.000000 PM,2017/06/05 4:27:02.000000 PM,60.216666667,10000,13000,30,Norm,365,No,Good,1977/05/06 12:00:00.000000 AM,40,Savings,Savings,3.38218,6.6039583,GT Bank,Unknown,High,3,,High,3,9,Test,36 - High,60.17 - 60.23,Norm
8a858e135cb22031015cb7c7290c7eef,301942359,1,2017/06/17 9:53:22.000000 PM,2017/06/17 8:52:14.000000 PM,61.133333333,10000,11500,15,Short,365,Yes,Bad,1985/04/12 12:00:00.000000 AM,32,Savings,Savings,7.0483318,4.8340691,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,60.23 - 61.13,Norm
8a858e135cb22031015cb7f9700e06f8,301943610,1,2017/06/19 1:12:58.000000 PM,2017/06/19 12:11:49.000000 PM,61.15,10000,11500,15,Short,365,Yes,Good,1983/10/23 12:00:00.000000 AM,34,Savings,Savings,7.4979879,9.0461632,Zenith Bank,Unknown,High,3,,High,3,9,Training,32 - 36,61.13 - High,Norm
8a858e135cb22031015cb663b7c54fa9,301943057,1,2017/06/18 10:31:23.000000 PM,2017/06/18 9:30:15.000000 PM,61.133333333,10000,13000,30,Norm,365,No,Good,1979/10/24 12:00:00.000000 AM,38,Savings,Savings,3.9918867,6.6207717,Skye Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.23 - 61.13,Norm
8a858e135cb22031015cb58116983b37,301946215,1,2017/06/21 10:48:13.000000 AM,2017/06/21 9:47:05.000000 AM,61.133333333,10000,13000,30,Norm,365,No,Bad,1986/06/05 12:00:00.000000 AM,31,Savings,Savings,7.151251,4.4016841,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.23 - 61.13,Norm
8a858e135cb22031015cbafc76964ebd,301943951,1,2017/06/19 5:55:26.000000 PM,2017/06/19 4:54:19.000000 PM,61.116666667,10000,11500,15,Short,365,Yes,Good,1973/10/10 12:00:00.000000 AM,44,Savings,Savings,3.319219,6.5286039,GT Bank,Unknown,High,3,,High,3,9,Test,36 - High,60.23 - 61.13,Norm
8a858e135cb22031015cbb1bc347555b,301942795,1,2017/06/18 5:02:43.000000 PM,2017/06/18 1:57:44.000000 PM,184.98333333,10000,13000,30,Norm,365,Yes,Good,1980/08/03 12:00:00.000000 AM,37,Savings,Savings,7.5650036,8.9166446,UBA,Permanent,Low,1,,High,3,3,Training,36 - High,61.13 - High,Norm
8a858e135cb22031015cbb1fe09555f4,301942729,1,2017/06/18 1:26:29.000000 PM,2017/06/18 12:25:21.000000 PM,61.133333333,10000,13000,30,Norm,365,No,Bad,1990/10/23 12:00:00.000000 AM,27,Savings,Savings,3.4118275,6.7747949,UBA,Permanent,Low,1,,High,3,3,Training,Low - 28,60.23 - 61.13,Norm
8a858e135cb22031015cbc509ff86d8f,301957706,1,2017/06/30 2:00:53.000000 PM,2017/06/30 12:48:16.000000 PM,72.616666667,10000,13000,30,Norm,365,Yes,Good,1978/04/08 12:00:00.000000 AM,39,Savings,Savings,7.2496093,8.9665187,Diamond Bank,Permanent,Low,1,,High,3,3,Test,36 - High,61.13 - High,Norm
8a858e135cb22031015cbcf1122f779e,301947163,1,2017/06/22 1:27:24.000000 AM,2017/06/22 12:27:15.000000 AM,60.15,10000,13000,30,Norm,365,No,Bad,1980/02/15 12:00:00.000000 AM,37,Savings,Savings,5.7311339,5.5470002,GT Bank,Unknown,High,3,,High,3,9,Training,36 - High,Low - 60.17,Norm
8a858e135cb22031015cbf92f3be3c16,301943366,1,2017/06/19 10:18:42.000000 AM,2017/06/19 9:17:33.000000 AM,61.15,10000,13000,30,Norm,365,No,Bad,1984/04/25 12:00:00.000000 AM,33,Savings,Savings,3.3566824,6.6403087,GT Bank,Unknown,High,3,,High,3,9,Training,32 - 36,61.13 - High,Norm
8a858e145bf81459015bfc2992285a80,301902983,1,2017/05/12 11:33:35.000000 AM,2017/05/12 10:33:22.000000 AM,60.216666667,10000,13000,30,Norm,365,Yes,Good,1988/09/02 12:00:00.000000 AM,29,Savings,Savings,3.3658067,6.5536744,Access Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.17 - 60.23,Norm
8a858e155cd052b0015cd2a48d745802,301948541,1,2017/06/23 3:09:54.000000 AM,2017/06/23 2:08:46.000000 AM,61.133333333,10000,11500,15,Short,365,No,Good,1991/01/05 12:00:00.000000 AM,26,Savings,Savings,3.5391317,6.6969433,GT Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.23 - 61.13,Norm
8a858e165a47b2fd015a4aff578837c6,301819702,1,2017/02/17 9:03:26.000000 AM,2017/02/17 8:03:16.000000 AM,60.166666667,10000,13000,30,Norm,365,No,Good,1983/12/09 12:00:00.000000 AM,33,Savings,Savings,4.7172445,8.1531305,UBA,Permanent,Low,1,,High,3,3,Test,32 - 36,Low - 60.17,Norm
8a858e165a47b2fd015a4b52c72e5a7c,301823346,1,2017/02/21 2:48:49.000000 PM,2017/02/21 1:48:42.000000 PM,60.116666667,10000,11500,15,Short,365,No,Good,1992/06/10 12:00:00.000000 AM,25,Savings,Savings,3.8335683,7.4332417,GT Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,Low - 60.17,Norm
8a858e165ad25487015ad6eb97ee2fbe,301840584,1,2017/03/17 5:42:21.000000 PM,2017/03/17 4:42:14.000000 PM,60.116666667,10000,11500,15,Short,365,No,Good,1982/09/30 12:00:00.000000 AM,34,Savings,Savings,7.463155,9.053175,Diamond Bank,Unknown,High,3,,High,3,9,Training,32 - 36,Low - 60.17,Norm
8a858e165b90faf9015b9ed99b3e0c2d,301878187,1,2017/04/24 8:34:29.000000 AM,2017/04/24 7:34:13.000000 AM,60.266666667,10000,11500,15,Short,365,No,Bad,1974/04/04 12:00:00.000000 AM,43,Savings,Savings,3.5118753,6.676594,Zenith Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858e165b90faf9015b94c5e95e727f,301912643,1,2017/05/18 1:57:42.000000 PM,2017/05/18 12:56:34.000000 PM,61.133333333,10000,11500,15,Short,365,No,Good,1986/06/22 12:00:00.000000 AM,31,Savings,Savings,8.5238167,11.961085,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858e165b90faf9015b95d2b5031316,301970130,1,2017/07/09 12:01:37.000000 PM,2017/07/09 11:01:30.000000 AM,60.116666667,10000,11500,15,Short,365,Yes,Good,1985/11/18 12:00:00.000000 AM,32,Savings,Savings,3.2427249,6.7076543,First Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,Low - 60.17,Norm
8a858e165b90faf9015b9654b6e01bdd,301915651,1,2017/05/22 5:16:41.000000 PM,2017/05/22 4:16:34.000000 PM,60.116666667,10000,13000,30,Norm,365,No,Good,1987/03/04 12:00:00.000000 AM,30,Savings,Savings,3.7446198,6.4587892,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,Low - 60.17,Norm
8a858e165b90faf9015b973923842ae9,301881123,1,2017/04/26 1:45:34.000000 PM,2017/04/26 12:45:26.000000 PM,60.133333333,10000,13000,30,Norm,365,No,Bad,1980/02/13 12:00:00.000000 AM,37,Savings,Savings,6.7375239,7.7963429,EcoBank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a858e165cf9d8e3015d072f06823b83,301974316,1,2017/07/12 10:29:28.000000 AM,2017/07/12 9:28:19.000000 AM,61.15,10000,11500,15,Short,365,Yes,Good,1984/06/28 12:00:00.000000 AM,33,Savings,Savings,6.68484,6.219925,EcoBank,Permanent,Low,1,,High,3,3,Training,32 - 36,61.13 - High,Norm
8a858e175a3d3d78015a3e14a81844a2,301817218,1,2017/02/14 9:08:09.000000 PM,2017/02/14 8:07:50.000000 PM,60.316666667,10000,11500,15,Short,365,No,Good,1986/04/02 12:00:00.000000 AM,31,Savings,Savings,4.8725268,6.784304,First Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858e175b343fe2015b344c1e5b0f48,301866662,1,2017/04/13 7:29:46.000000 AM,2017/04/13 6:29:32.000000 AM,60.233333333,10000,13000,30,Norm,365,No,Good,1985/12/30 12:00:00.000000 AM,31,Savings,Savings,3.5383633,6.6219167,GT Bank,Unknown,High,3,,High,3,9,Validation,28 - 32,60.17 - 60.23,Norm
8a858e185b4923b4015b4ae48d28646a,301905582,1,2017/05/13 9:44:21.000000 PM,2017/05/13 8:31:27.000000 PM,72.9,10000,11500,15,Short,365,No,Good,1987/06/09 12:00:00.000000 AM,30,Savings,Savings,3.3965242,6.6279429,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a858e185b4923b4015b4c4dd82a073b,301870298,1,2017/04/16 4:39:20.000000 PM,2017/04/16 3:39:09.000000 PM,60.183333333,10000,11500,15,Short,365,No,Good,1989/09/29 12:00:00.000000 AM,28,Savings,Savings,3.3258057,6.5494342,Fidelity Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,60.17 - 60.23,Norm
8a858e185b4923b4015b4cd7cae6255f,301860315,1,2017/04/08 10:55:38.000000 AM,2017/04/08 9:55:25.000000 AM,60.216666667,10000,13000,30,Norm,365,No,Good,1989/07/17 12:00:00.000000 AM,28,Savings,Savings,7.3974155,9.0410868,GT Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.17 - 60.23,Norm
8a858e185b4923b4015b49f7165a4acd,301859908,1,2017/04/07 9:18:51.000000 PM,2017/04/07 8:18:37.000000 PM,60.233333333,10000,11500,15,Short,365,No,Good,1977/09/21 12:00:00.000000 AM,40,Savings,Savings,7.3924883,9.0437886,Access Bank,Unknown,High,3,,High,3,9,Test,36 - High,60.17 - 60.23,Norm
8a858e185b4923b4015b537a4383609d,301890441,1,2017/05/04 11:26:27.000000 PM,2017/05/04 10:26:18.000000 PM,60.15,10000,13000,30,Norm,365,No,Good,1980/10/06 12:00:00.000000 AM,37,Savings,Savings,3.3428271,6.648406,GT Bank,Unknown,High,3,,High,3,9,Validation,36 - High,Low - 60.17,Norm
8a858e185b4923b4015b50807fef1ab5,301884663,1,2017/04/29 7:05:46.000000 PM,2017/04/29 6:05:34.000000 PM,60.2,10000,13000,30,Norm,365,No,Good,1985/09/25 12:00:00.000000 AM,32,Savings,Savings,7.360265,9.1441383,GT Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,60.17 - 60.23,Norm
8a858e185b4923b4015b536354895cae,301861471,1,2017/04/09 5:09:28.000000 PM,2017/04/09 4:09:00.000000 PM,60.466666667,10000,13000,30,Norm,365,No,Good,1985/05/09 12:00:00.000000 AM,32,Savings,Savings,3.283042,6.6211255,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858e185b4923b4015b546070020159,301864608,1,2017/04/11 3:18:04.000000 PM,2017/04/11 2:17:56.000000 PM,60.133333333,10000,11500,15,Short,365,No,Good,1980/04/04 12:00:00.000000 AM,37,Savings,Savings,7.6149762,13.0015512,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a858e195af64338015af6bc45ef5aef,301957804,1,2017/06/30 2:48:48.000000 PM,2017/06/30 1:47:39.000000 PM,61.15,10000,11500,15,Short,365,No,Good,1980/12/09 12:00:00.000000 AM,37,Savings,Savings,3.3919558,6.5675276,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,61.13 - High,Norm
8a858e195b90e512015b9ac8526473bc,301877663,1,2017/04/23 2:11:37.000000 PM,2017/04/23 1:11:27.000000 PM,60.166666667,10000,11500,15,Short,365,No,Good,1988/10/10 12:00:00.000000 AM,29,Savings,Savings,3.4336554,6.8498023,GT Bank,Unknown,High,3,,High,3,9,Training,28 - 32,Low - 60.17,Norm
8a858e195b90e512015b90f0a8f005d6,301971402,1,2017/07/10 12:57:14.000000 PM,2017/07/10 11:56:06.000000 AM,61.133333333,10000,11500,15,Short,365,No,Good,1977/04/12 12:00:00.000000 AM,40,Savings,Savings,3.3230626,6.6631537,GT Bank,Unknown,High,3,,High,3,9,Test,36 - High,60.23 - 61.13,Norm
8a858e195b90e512015b99fbb1dc677a,301974005,1,2017/07/12 5:49:24.000000 AM,2017/07/12 4:48:15.000000 AM,61.15,10000,11500,15,Short,365,No,Good,1988/10/10 12:00:00.000000 AM,29,Savings,Savings,8.47611,11.9745783,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a858e195b90e512015b9312936863cf,301880350,1,2017/04/25 6:16:05.000000 PM,2017/04/25 5:15:56.000000 PM,60.15,10000,11500,15,Short,365,No,Good,1983/02/24 12:00:00.000000 AM,34,Savings,Savings,7.6116831,12.9773078,Diamond Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a858e195b90e512015ba0eb4eed5ef5,301879108,1,2017/04/24 6:17:35.000000 PM,2017/04/24 5:17:25.000000 PM,60.166666667,10000,11500,15,Short,365,Yes,Good,1994/11/23 12:00:00.000000 AM,22,Savings,Savings,4.611628,8.5332935,Access Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,Low - 60.17,Norm
8a858e195d320ff1015d3211a37f011d,301973629,1,2017/07/11 7:33:25.000000 PM,2017/07/11 6:32:12.000000 PM,61.216666667,10000,11500,15,Short,365,No,Good,1985/05/05 12:00:00.000000 AM,32,Savings,Savings,3.2506626,6.5493604,Diamond Bank,Unknown,High,3,,High,3,9,Test,32 - 36,61.13 - High,Norm
8a858e205af28299015af2acd2ff06a6,301843643,1,2017/03/21 10:16:37.000000 PM,2017/03/21 9:16:19.000000 PM,60.3,10000,11500,15,Short,365,No,Good,1987/02/20 12:00:00.000000 AM,30,Current,Other,3.385279,6.4538194,GT Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,60.23 - 61.13,Norm
8a858e205af28299015af50a799745c5,301844062,1,2017/03/22 1:10:16.000000 PM,2017/03/22 12:10:03.000000 PM,60.216666667,10000,13000,30,Norm,365,No,Good,1983/09/23 12:00:00.000000 AM,34,Savings,Savings,3.9628733,7.3864283,UBA,Permanent,Low,1,,High,3,3,Test,32 - 36,60.17 - 60.23,Norm
8a858e205bcee61c015bcf7dfcf3355b,301888737,1,2017/05/03 7:18:35.000000 PM,2017/05/03 6:18:20.000000 PM,60.25,10000,11500,15,Short,365,No,Good,1983/12/05 12:00:00.000000 AM,33,Savings,Savings,3.3346417,6.4416745,Access Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,60.23 - 61.13,Norm
8a858e205c21d53a015c2b38026238b9,301914847,1,2017/05/21 4:27:17.000000 PM,2017/05/21 3:26:08.000000 PM,61.15,10000,13000,30,Norm,365,No,Good,1977/04/23 12:00:00.000000 AM,40,Savings,Savings,3.2525482,6.7157505,UBA,Permanent,Low,1,,High,3,3,Training,36 - High,61.13 - High,Norm
8a858e205c21d53a015c24b30b8c2f39,301914069,1,2017/05/20 10:00:43.000000 AM,2017/05/20 8:59:36.000000 AM,61.116666667,10000,11500,15,Short,365,Yes,Good,1986/10/10 12:00:00.000000 AM,31,Savings,Savings,7.5083114,6.4498394,Diamond Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858e205c21d53a015c24dbb996327e,301923004,1,2017/05/31 2:58:54.000000 PM,2017/05/31 1:58:47.000000 PM,60.116666667,10000,13000,30,Norm,365,No,Good,1989/04/17 12:00:00.000000 AM,28,Savings,Savings,4.5641452,8.4678303,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,Low - 60.17,Norm
8a858e205c21d53a015c30d563282210,301928838,1,2017/06/06 1:30:40.000000 PM,2017/06/06 12:30:32.000000 PM,60.133333333,10000,13000,30,Norm,365,No,Good,1981/02/06 12:00:00.000000 AM,36,Savings,Savings,7.4906022,9.05488,Zenith Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a858e205c21d53a015c237cb6fd1fe7,301921601,1,2017/05/30 8:35:30.000000 AM,2017/05/30 7:35:17.000000 AM,60.216666667,10000,13000,30,Norm,365,Yes,Good,1991/04/17 12:00:00.000000 AM,26,Savings,Savings,3.3793632,6.5491818,First Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.17 - 60.23,Norm
8a858e205c21d53a015c326a63a866a2,301932103,1,2017/06/09 12:29:21.000000 AM,2017/06/08 11:28:13.000000 PM,61.133333333,10000,11500,15,Short,365,No,Good,1985/04/17 12:00:00.000000 AM,32,Savings,Savings,7.387535,5.12615,GT Bank,Unknown,High,3,,High,3,9,Training,32 - 36,60.23 - 61.13,Norm
