customerid,systemloanid,loannumber,approveddate,creationdate,DurApproval,loanamount,totaldue,termdays,termdays 2,Interestrate,referral,good_bad_flag of perf-trainperf,birthdate,AgeAtTimeofLoan,bank_account_type,bank_account_type_recode,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,employment_status_clients_Risk,employment_status_clients_Risk 2,level_of_education_clients,level_of_education_clients_Risk,level_of_education_clients 2,DemoCreditRating,Validation,AgeAtTimeofLoan Groups 2_25thPctile,DurApproval Groups,loanamount Groups
8a858e7d5cb1162b015cb12df2e71466,301952516,1,53:18.0,52:10.0,61.13333333,10000,13000,30,Norm,365,Yes,Good,00:00.0,35,Savings,Savings,5.5865086,6.437366,GT Bank,Unknown,High,3,,High,3,9,Validation,32 - 36,60.23 - 61.13,Norm
8a858e7d5d328208015d3409dd464483,301978460,1,49:19.0,48:10.0,61.15,10000,13000,30,Norm,365,No,Good,00:00.0,32,Savings,Savings,7.5184632,10.4332387,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a858e7d595026f8015951c0c4a03fae,301793190,1,48:24.0,48:17.0,60.11666667,10000,11500,15,Short,365,No,Good,00:00.0,31,Savings,Savings,7.8876376,8.8351164,Diamond Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,Low - 60.17,Norm
8a858e7d595026f8015959f2dcd67106,301949188,1,56:13.0,55:05.0,61.13333333,10000,11500,15,Short,365,No,Bad,00:00.0,30,Savings,Savings,3.8582203,7.4654727,GT Bank,Unknown,High,3,,High,3,9,Validation,28 - 32,60.23 - 61.13,Norm
8a858e7d595026f80159636aa36f487b,301799390,1,38:50.0,38:44.0,60.1,10000,11500,15,Short,365,No,Bad,00:00.0,28,Savings,Savings,-3.5600504,54.5930709,Access Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,Low - 60.17,Norm
8a858e7e5b159af5015b16e181485f15,301849335,1,20:01.0,19:49.0,60.2,10000,13000,30,Norm,365,No,Good,00:00.0,37,Savings,Savings,5.2375982,7.6443371,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858e7e5b159af5015b159ee41e0440,301848590,1,08:58.0,08:25.0,60.55,10000,13000,30,Norm,365,No,Bad,00:00.0,39,Savings,Savings,3.3839717,6.5881982,Access Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.23 - 61.13,Norm
8a858e7e5c7cff8b015c7d339f151aaa,301928801,1,00:07.0,59:57.0,60.16666667,10000,11500,15,Short,365,Yes,Good,00:00.0,43,Savings,Savings,4.600013,8.5067382,UBA,Unknown,High,3,,High,3,9,Training,36 - High,Low - 60.17,Norm
8a858e8a5c1c14b8015c1d9847f24af8,301913080,1,44:16.0,43:08.0,61.13333333,10000,11500,15,Short,365,Yes,Good,00:00.0,28,Savings,Savings,3.9503855,7.4508506,First Bank,Unknown,High,3,,High,3,9,Test,28 - 32,60.23 - 61.13,Norm
8a858e8a5c1c14b8015c208abf11720a,301913472,1,09:58.0,08:50.0,61.13333333,10000,11500,15,Short,365,No,Good,00:00.0,44,Savings,Savings,3.9456262,7.3964165,First Bank,Unknown,High,3,,High,3,9,Test,36 - High,60.23 - 61.13,Norm
8a858e8a5c1c14b8015c208efaab73e4,301913543,1,35:43.0,34:32.0,61.18333333,10000,13000,30,Norm,365,No,Good,00:00.0,37,Savings,Savings,3.3607768,6.5453099,Stanbic IBTC,Permanent,Low,1,,High,3,3,Validation,36 - High,61.13 - High,Norm
8a858e8a5ca0f59d015ca1736eef3cb3,301937258,1,01:16.0,00:09.0,61.11666667,10000,13000,30,Norm,365,No,Bad,00:00.0,48,Savings,Savings,5.2212845,7.60063,First Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.23 - 61.13,Norm
8a858e8a575612610157713f256e1d4b,301925653,1,54:18.0,53:58.0,60.33333333,10000,11500,15,Short,365,No,Good,00:00.0,29,Savings,Savings,3.3767541,6.5477112,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858e8b5a8a77a9015a8d99c3190691,301829773,1,23:40.0,22:59.0,60.68333333,10000,11500,15,Short,365,No,Good,00:00.0,29,Savings,Savings,3.3960655,6.556063,UBA,Permanent,Low,1,,High,3,3,Training,28 - 32,60.23 - 61.13,Norm
8a858e8b5bc9e7e6015bcd7b7ee305b9,301892315,1,51:50.0,51:42.0,60.13333333,10000,13000,30,Norm,365,Yes,Good,00:00.0,33,Savings,Savings,3.484045,6.6280563,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a858e8b5bc9e7e6015bcd7374077f0c,301888252,1,00:43.0,08:47.0,111.9333333,10000,13000,30,Norm,365,Yes,Good,00:00.0,29,Savings,Savings,3.4248251,6.4558023,First Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a858e8c5d37e319015d3a77a3b6530e,301976055,1,25:48.0,24:35.0,61.21666667,10000,11500,15,Short,365,Yes,Good,00:00.0,39,Savings,Savings,7.0721976,8.9493765,UBA,Unknown,High,3,,High,3,9,Test,36 - High,61.13 - High,Norm
8a858e8c5d37e319015d3bac80e24f51,301976377,1,41:46.0,40:37.0,61.15,10000,11500,15,Short,365,No,Good,00:00.0,29,Savings,Savings,7.9369629,5.8830913,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,61.13 - High,Norm
8a858e8d5bf2d0c1015bf2effef1148b,301899735,1,22:48.0,22:35.0,60.21666667,10000,11500,30,Norm,182.5,Yes,Good,00:00.0,35,Savings,Savings,3.4297484,6.4329072,GT Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.17 - 60.23,Norm
8a858e8d5bf2d0c1015bf34ffdc94e1a,301909187,1,39:45.0,38:36.0,61.15,10000,13000,30,Norm,365,No,Bad,00:00.0,39,Savings,Savings,7.4498179,9.0579825,Zenith Bank,Unknown,High,3,,High,3,9,Training,36 - High,61.13 - High,Norm
8a858e8d5c35bc85015c376e591c637d,301916804,1,23:16.0,22:07.0,61.15,10000,13000,30,Norm,365,No,Good,00:00.0,34,Savings,Savings,7.9669489,5.0285225,First Bank,Unknown,High,3,,High,3,9,Validation,32 - 36,61.13 - High,Norm
8a858e8d5c35bc85015c36001c1a1ff2,301932855,1,19:28.0,18:21.0,61.11666667,10000,11500,15,Short,365,No,Good,00:00.0,23,Savings,Savings,7.3226485,9.1437625,GT Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.23 - 61.13,Norm
8a858e8d5d41c5fd015d421a1e762278,301978580,1,53:39.0,52:29.0,61.16666667,10000,13000,30,Norm,365,Yes,Bad,00:00.0,25,Savings,Savings,3.3525884,7.14754,GT Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,61.13 - High,Norm
8a858e8d56adbdae0156b30248fe3104,301690631,1,29:46.0,29:36.0,60.16666667,10000,13000,30,Norm,365,No,Good,00:00.0,35,Savings,Savings,3.9239833,7.535835,First Bank,Self-Employed,Med,2,,High,3,6,Validation,32 - 36,Low - 60.17,Norm
8a858e8d56adbdae0156b437814d071b,301949762,1,28:36.0,27:27.0,61.15,10000,13000,30,Norm,365,No,Good,00:00.0,37,Other,Other,7.0619706,6.206776,FCMB,Permanent,Low,1,,High,3,3,Training,36 - High,61.13 - High,Norm
8a858e8d56b784480156b7d232f723a8,301691997,1,41:28.0,41:19.0,60.15,10000,11500,15,Short,365,No,Good,00:00.0,41,Other,Other,7.1125429,4.9024769,EcoBank,Self-Employed,Med,2,Graduate,Low,1,2,Training,36 - High,Low - 60.17,Norm
8a858e8d56b784480156b9e9f16a0420,301692597,1,19:54.0,19:42.0,60.2,10000,11500,15,Short,365,No,Good,00:00.0,33,Other,Other,7.4406707,9.015519,GT Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.17 - 60.23,Norm
8a858e8d56b784480156bc6edb9004d9,301693211,1,04:26.0,04:16.0,60.16666667,10000,13000,30,Norm,365,No,Good,00:00.0,33,Other,Other,3.283042,6.5814628,First Bank,Self-Employed,Med,2,Graduate,Low,1,2,Test,32 - 36,Low - 60.17,Norm
8a858e8d56b784480156bd9bd7f82e28,301914923,1,43:33.0,42:25.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,30,Other,Other,3.3189043,6.6649115,Diamond Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858e8d56b784480156c0daba003ae3,301944749,1,50:58.0,49:49.0,61.15,10000,11500,15,Short,365,No,Good,00:00.0,33,Other,Other,3.3759409,6.5551562,Diamond Bank,Self-Employed,Med,2,,High,3,6,Test,32 - 36,61.13 - High,Norm
8a858e8d56b784480156c16a09706bd5,301694691,1,15:35.0,15:25.0,60.16666667,10000,11500,15,Short,365,No,Good,00:00.0,29,Other,Other,3.3454755,6.5008199,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,Low - 60.17,Norm
8a858e8d56b784480156c22f1aac38f2,301695206,1,44:12.0,44:01.0,60.18333333,10000,11500,15,Short,365,No,Good,00:00.0,39,Savings,Savings,7.9257505,4.6438891,Zenith Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.17 - 60.23,Norm
8a858e8d56b784480156c30ca7157f73,301811766,1,40:53.0,40:43.0,60.16666667,10000,13000,30,Norm,365,No,Good,00:00.0,39,Other,Other,3.3356327,6.4464999,Sterling Bank,Permanent,Low,1,,High,3,3,Test,36 - High,Low - 60.17,Norm
8a858e8d56b784480156cc1a80f60132,301697466,1,27:20.0,27:11.0,60.15,10000,11500,15,Short,365,No,Good,00:00.0,49,Savings,Savings,3.3435,6.6925533,GT Bank,Self-Employed,Med,2,,High,3,6,Validation,36 - High,Low - 60.17,Norm
8a858e8d56b784480156d7d32d347963,301699525,1,49:50.0,49:40.0,60.16666667,10000,11500,15,Short,365,No,Good,00:00.0,27,Other,Other,3.410251,6.4498213,First Bank,Self-Employed,Med,2,,High,3,6,Training,Low - 28,Low - 60.17,Norm
8a858e8d56b784480156d65d90d422cb,301699920,1,10:22.0,10:10.0,60.2,10000,13000,30,Norm,365,No,Bad,00:00.0,39,Other,Other,5.1896523,7.2357528,FCMB,Permanent,Low,1,Post-Graduate,Low,1,1,Validation,36 - High,60.17 - 60.23,Norm
8a858e8e5bed1968015bed2ff2c80fc2,301897539,1,45:44.0,45:29.0,60.25,10000,13000,30,Norm,365,Yes,Bad,00:00.0,35,Savings,Savings,3.3673347,6.71411,UBA,Permanent,Low,1,,High,3,3,Test,32 - 36,60.23 - 61.13,Norm
8a858e8e5ca1f1a8015ca2d44044627e,301940761,1,00:57.0,59:46.0,61.18333333,10000,13000,30,Norm,365,No,Good,00:00.0,29,Savings,Savings,7.4567704,8.9803803,Skye Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,61.13 - High,Norm
8a858e8e5ca1f1a8015ca6a8cfcb31f4,301977932,1,01:58.0,01:49.0,60.15,10000,13000,30,Norm,365,No,Good,00:00.0,30,Savings,Savings,3.8798388,7.3867693,First Bank,Unknown,High,3,,High,3,9,Test,28 - 32,Low - 60.17,Norm
8a858e8e5ca1f1a8015ca6ccb89a4291,301950228,1,43:34.0,42:25.0,61.15,10000,13000,30,Norm,365,No,Good,00:00.0,33,Savings,Savings,3.0851214,6.5334629,Stanbic IBTC,Permanent,Low,1,,High,3,3,Validation,32 - 36,61.13 - High,Norm
8a858e8e5ca1f1a8015ca24da25735e3,301942966,1,23:53.0,22:45.0,61.13333333,10000,13000,30,Norm,365,Yes,Good,00:00.0,37,Savings,Savings,7.5492671,8.9475868,GT Bank,Unknown,High,3,,High,3,9,Training,36 - High,60.23 - 61.13,Norm
8a858e8e5ca1f1a8015ca61b2fca6f31,301938414,1,40:12.0,39:03.0,61.15,10000,13000,30,Norm,365,No,Good,00:00.0,36,Savings,Savings,3.3273392,7.0998477,GT Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,61.13 - High,Norm
8a858e8e5cc54eb9015cc59a217a246a,301944975,1,21:30.0,20:21.0,61.15,10000,13000,30,Norm,365,No,Good,00:00.0,32,Savings,Savings,3.4269933,6.4452736,First Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,61.13 - High,Norm
8a858e8e58f6d66f0158fd7ee9af731f,301773702,1,50:49.0,50:37.0,60.2,10000,13000,30,Norm,365,No,Bad,00:00.0,35,Savings,Savings,5.2018248,7.209382,GT Bank,Unknown,High,3,,High,3,9,Test,32 - 36,60.17 - 60.23,Norm
8a858e8e58f6d66f0158ff063d6d38cd,301774058,1,39:06.0,37:56.0,61.16666667,10000,13000,30,Norm,365,No,Good,00:00.0,31,Savings,Savings,8.9005635,9.8669047,Diamond Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a858e8e58f6d66f015904a859fd5589,301774989,1,01:21.0,01:10.0,60.18333333,10000,11500,15,Short,365,No,Bad,00:00.0,28,Savings,Savings,3.37268,6.563738,Stanbic IBTC,Permanent,Low,1,,High,3,3,Training,Low - 28,60.17 - 60.23,Norm
8a858e8e59b6ee010159b7177daa162c,301806357,1,54:27.0,54:16.0,60.18333333,10000,11500,15,Short,365,No,Good,00:00.0,25,Savings,Savings,3.3556378,6.4897847,Fidelity Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,60.17 - 60.23,Norm
8a858e8e59b255f50159b395d7435990,301796463,1,28:54.0,28:41.0,60.21666667,10000,11500,15,Short,365,No,Good,00:00.0,33,Savings,Savings,4.5577682,8.4839691,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,60.17 - 60.23,Norm
8a858e8e59bbadf50159bc079e1a31c1,301798568,1,36:18.0,35:55.0,60.38333333,10000,13000,30,Norm,365,No,Bad,00:00.0,32,Savings,Savings,4.5553875,8.4818239,First Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858e8f5d41c974015d4b7f31865627,301980492,1,32:24.0,31:15.0,61.15,10000,11500,15,Short,365,Yes,Bad,00:00.0,24,Savings,Savings,3.5246642,6.6592427,First Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,61.13 - High,Norm
8a858e8f5d41c974015d4529ae0f1220,301980792,1,31:42.0,30:32.0,61.16666667,10000,11500,15,Short,365,No,Good,00:00.0,54,Savings,Savings,3.9720595,7.337389,GT Bank,Permanent,Low,1,,High,3,3,Test,36 - High,61.13 - High,Norm
8a858e9a54d9121b0154dd1bfff23870,301892826,1,04:46.0,04:34.0,60.2,10000,13000,30,Norm,365,No,Bad,00:00.0,26,Savings,Savings,3.3820708,6.5204898,GT Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,60.17 - 60.23,Norm
8a858e9b5a69f076015a69fd874304e1,301824743,1,15:12.0,14:50.0,60.36666667,10000,11500,15,Short,365,No,Good,00:00.0,44,Savings,Savings,3.8608506,7.3670532,Diamond Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858e9b5a61655b015a61a53637255e,301911312,1,00:38.0,59:28.0,61.16666667,10000,11500,15,Short,365,No,Bad,00:00.0,28,Savings,Savings,5.6160622,6.3711057,EcoBank,Unknown,High,3,,High,3,9,Training,Low - 28,61.13 - High,Norm
8a858e9b5a61655b015a61e631833c3e,301842709,1,19:34.0,19:11.0,60.38333333,10000,13000,30,Norm,365,No,Bad,00:00.0,34,Savings,Savings,3.1210463,6.4962423,Access Bank,Unknown,High,3,,High,3,9,Test,32 - 36,60.23 - 61.13,Norm
8a858e9b5a195041015a1a602a51519d,301812280,1,19:50.0,19:39.0,60.18333333,10000,11500,15,Short,365,No,Good,00:00.0,34,Savings,Savings,7.1694297,9.2174068,GT Bank,Unknown,High,3,,High,3,9,Validation,32 - 36,60.17 - 60.23,Norm
8a858e9b5b47ecc1015b4810b9de1ab0,301859619,1,32:22.0,32:09.0,60.21666667,10000,13000,30,Norm,365,No,Good,00:00.0,28,Savings,Savings,3.2413997,6.5886976,First Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,60.17 - 60.23,Norm
8a858e9b5bcf8546015bcfaf5b680756,301890615,1,48:27.0,48:14.0,60.21666667,10000,11500,15,Short,365,No,Bad,00:00.0,33,Savings,Savings,3.585785,6.60072,First Bank,Unknown,High,3,,High,3,9,Validation,32 - 36,60.17 - 60.23,Norm
8a858e9b5bcf8546015bcff969fd0f8f,301892131,1,47:28.0,47:17.0,60.18333333,10000,13000,30,Norm,365,No,Good,00:00.0,26,Savings,Savings,7.3965198,9.0603053,First Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,60.17 - 60.23,Norm
8a858e9b560bbd6301560bd6568f0312,301657273,1,03:35.0,03:23.0,60.2,10000,11500,15,Short,365,No,Good,00:00.0,35,Savings,Savings,4.528442,7.8212769,Stanbic IBTC,Permanent,Low,1,,High,3,3,Training,32 - 36,60.17 - 60.23,Norm
8a858e9b560bbd6301561cd3a9a876c1,301844901,1,00:59.0,15:11.0,105.8,10000,13000,30,Norm,365,No,Good,00:00.0,24,Other,Other,3.271705,6.4518817,Diamond Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,61.13 - High,Norm
8a858e9b560bbd6301561e50ee830cbd,301659952,1,14:02.0,13:46.0,60.26666667,10000,11500,15,Short,365,No,Good,00:00.0,25,Other,Other,3.5809041,6.4778912,GT Bank,Self-Employed,Med,2,,High,3,6,Validation,Low - 28,60.23 - 61.13,Norm
8a858e9b560bbd6301561ea184a0102d,301832030,1,53:26.0,53:15.0,60.18333333,10000,11500,15,Short,365,No,Good,00:00.0,27,Other,Other,3.3488096,6.6463647,First Bank,Permanent,Low,1,Graduate,Low,1,1,Validation,Low - 28,60.17 - 60.23,Norm
8a858e9b560bbd63015611d6c90f0f5f,301683602,1,53:12.0,53:02.0,60.16666667,10000,13000,30,Norm,365,No,Good,00:00.0,26,Other,Other,5.648497,5.919388,GT Bank,Permanent,Low,1,Secondary,Med,2,2,Validation,Low - 28,Low - 60.17,Norm
8a858e9b560bbd63015612f7790c7b4f,301658236,1,18:33.0,18:16.0,60.28333333,10000,11500,15,Short,365,No,Good,00:00.0,39,Other,Other,5.996465,9.0695957,First Bank,Self-Employed,Med,2,,High,3,6,Validation,36 - High,60.23 - 61.13,Norm
8a858e9b562dc748015630536c752aa4,301662394,1,10:33.0,10:24.0,60.15,10000,11500,15,Short,365,No,Good,00:00.0,24,Savings,Savings,6.1001944,5.7827363,EcoBank,Self-Employed,Med,2,Graduate,Low,1,2,Training,Low - 28,Low - 60.17,Norm
8a858e9b56237632015626314c1a2a42,301661094,1,11:04.0,10:56.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,26,Savings,Savings,3.331192,6.5633618,Diamond Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,Low - 60.17,Norm
8a858e9b5623763201562819994d393a,301661473,1,48:34.0,48:26.0,60.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,36,Other,Other,5.6069467,6.4270583,Zenith Bank,Self-Employed,Med,2,,High,3,6,Test,36 - High,Low - 60.17,Norm
8a858e9c5770cff9015770f870821891,301733588,1,32:51.0,32:43.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,22,Other,Other,3.3431419,6.6467363,Zenith Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,Low - 60.17,Norm
8a858e9d5b2465bb015b24743be909c3,301851131,1,15:08.0,14:55.0,60.21666667,10000,11500,15,Short,365,No,Good,00:00.0,36,Savings,Savings,3.3947654,6.449467,First Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.17 - 60.23,Norm
8a858e9d5bfd7037015bfdab79f61305,301904399,1,47:49.0,47:36.0,60.21666667,10000,11500,15,Short,365,No,Good,00:00.0,34,Savings,Savings,3.3189043,6.6815947,UBA,Permanent,Low,1,,High,3,3,Training,32 - 36,60.17 - 60.23,Norm
8a858e9d5bfd7037015c0baee4de3547,301937139,1,24:54.0,23:46.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,41,Savings,Savings,4.541653,7.7835196,EcoBank,Unknown,High,3,,High,3,9,Test,36 - High,60.23 - 61.13,Norm
8a858e9d5bfd7037015c0dc3a27c6d93,301962166,1,13:04.0,11:56.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,33,Savings,Savings,3.1574133,6.4803767,GT Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.23 - 61.13,Norm
8a858e9d5bfd7037015c02983b964527,301936084,1,52:43.0,51:35.0,61.13333333,10000,13000,30,Norm,365,No,Bad,00:00.0,31,Savings,Savings,3.8649797,7.3274142,GT Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,60.23 - 61.13,Norm
8a858e9d5bfd7037015c07cdd6f1278d,301906516,1,47:35.0,47:24.0,60.18333333,10000,13000,30,Norm,365,No,Good,00:00.0,42,Savings,Savings,3.5662441,6.4677104,Access Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.17 - 60.23,Norm
8a858e9d5bfd7037015c0729a259179f,301906331,1,08:52.0,08:38.0,60.23333333,10000,13000,30,Norm,365,No,Good,00:00.0,29,Savings,Savings,7.4450653,10.5427875,Keystone Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.17 - 60.23,Norm
8a858e9d59e0997b0159ea88a18970b1,301823634,1,42:52.0,42:36.0,60.26666667,10000,13000,30,Norm,365,No,Bad,00:00.0,36,Savings,Savings,3.3607768,6.646284,GT Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.23 - 61.13,Norm
8a858e9d59f013710159f3efc4683cec,301823071,1,09:01.0,08:43.0,60.3,10000,13000,30,Norm,365,No,Bad,00:00.0,36,Savings,Savings,7.7982203,4.9970394,First Bank,Unknown,High,3,,High,3,9,Training,36 - High,60.23 - 61.13,Norm
8a858e9e5b1f064e015b1f1aae1f11d1,301850112,1,08:39.0,08:28.0,60.18333333,10000,13000,30,Norm,365,No,Good,00:00.0,42,Savings,Savings,3.3573123,6.5020596,Diamond Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.17 - 60.23,Norm
8a858e9e579558b6015795d6a68f473c,301737563,1,15:52.0,15:41.0,60.18333333,10000,11500,15,Short,365,No,Good,00:00.0,22,Other,Other,3.9736535,7.3680332,First Bank,Student,High,3,Graduate,Low,1,3,Training,Low - 28,60.17 - 60.23,Norm
8a858e9f5b8a8db1015b8a91d6a3058c,301877691,1,48:07.0,48:00.0,60.11666667,10000,11500,15,Short,365,Yes,Good,00:00.0,27,Savings,Savings,6.0972145,7.308337,First Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,Low - 60.17,Norm
8a858e105b434e9e015b437dbfab3920,301857977,1,58:48.0,58:36.0,60.2,10000,13000,30,Norm,365,No,Good,00:00.0,37,Savings,Savings,7.382452,9.1135353,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858e105bd92644015bd9db3a0f3be2,301911310,1,00:00.0,58:51.0,61.15,10000,13000,30,Norm,365,No,Good,00:00.0,30,Savings,Savings,3.2656981,6.5545208,EcoBank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a858e105bd92644015bdb6b69395d10,301892092,1,49:24.0,49:11.0,60.21666667,10000,13000,30,Norm,365,No,Good,00:00.0,39,Savings,Savings,3.2161064,6.5542445,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858e105bd92644015bdca43c877d2c,301892837,1,11:32.0,11:22.0,60.16666667,10000,11500,15,Short,365,Yes,Good,00:00.0,37,Savings,Savings,3.3207354,6.5463622,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a858e105bd92644015bdd2f7a981936,301894400,1,48:39.0,48:20.0,60.31666667,10000,13000,30,Norm,365,Yes,Good,00:00.0,39,Savings,Savings,3.9424194,6.8262642,GT Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.23 - 61.13,Norm
8a858e105bd92644015bdd374f0d1a3a,301894816,1,46:34.0,46:25.0,60.15,10000,13000,30,Norm,365,No,Good,00:00.0,31,Savings,Savings,7.0345541,4.8042933,GT Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,Low - 60.17,Norm
8a858e105bd92644015bded94870560e,301896492,1,55:14.0,55:07.0,60.11666667,10000,13000,30,Norm,365,No,Bad,00:00.0,30,Savings,Savings,7.41471,10.4229283,First Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,Low - 60.17,Norm
8a858e105bd92644015be07c35237d0d,301893494,1,54:07.0,53:55.0,60.2,10000,13000,30,Norm,365,No,Good,00:00.0,29,Savings,Savings,7.5262473,6.4274373,Diamond Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.17 - 60.23,Norm
8a858e105bd92644015be472bab768c3,301894431,1,12:16.0,12:05.0,60.18333333,10000,13000,30,Norm,365,Yes,Bad,00:00.0,36,Savings,Savings,6.996932,4.8410375,Access Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.17 - 60.23,Norm
8a858e105bd92644015be699d91214f3,301902426,1,04:09.0,04:01.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,31,Savings,Savings,3.3381046,6.6437685,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,Low - 60.17,Norm
8a858e105bd92644015be762bf10576f,301895331,1,54:28.0,53:58.0,60.5,10000,11500,15,Short,365,Yes,Bad,00:00.0,26,Savings,Savings,3.2975096,6.6020294,GT Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.23 - 61.13,Norm
8a858e105bd92644015be812e5683388,301895962,1,35:45.0,35:31.0,60.23333333,10000,13000,30,Norm,365,Yes,Good,00:00.0,29,Savings,Savings,7.0681633,4.8274278,EcoBank,Student,High,3,,High,3,9,Training,28 - 32,60.17 - 60.23,Norm
8a858e105c1c09c8015c1cc872e155e5,301912936,1,28:26.0,27:18.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,24,Savings,Savings,3.3582074,6.5457855,Diamond Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,60.23 - 61.13,Norm
8a858e105c1c09c8015c1f8d43752c0a,301915792,1,25:33.0,24:25.0,61.13333333,10000,11500,15,Short,365,Yes,Good,00:00.0,51,Savings,Savings,7.0029769,4.8284243,First Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858e105c1c09c8015c1fd4eb915326,301913294,1,52:55.0,51:46.0,61.15,10000,13000,30,Norm,365,Yes,Bad,00:00.0,31,Savings,Savings,7.961045,5.0281742,EcoBank,Permanent,Low,1,,High,3,3,Validation,28 - 32,61.13 - High,Norm
8a858e105c1c09c8015c1ff8c6666669,301913496,1,35:13.0,34:05.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,29,Current,Other,3.4272791,6.4354136,UBA,Permanent,Low,1,,High,3,3,Test,28 - 32,60.23 - 61.13,Norm
8a858e115af6c526015af8adf8fa3495,301844578,1,22:33.0,22:06.0,60.45,10000,13000,30,Norm,365,No,Bad,00:00.0,35,Savings,Savings,3.2673212,6.549919,GT Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.23 - 61.13,Norm
8a858e115c59a3e2015c59ebb25d238b,301935702,1,30:58.0,29:49.0,61.15,10000,13000,30,Norm,365,No,Good,00:00.0,37,Savings,Savings,3.351153,6.6023723,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,61.13 - High,Norm
8a858e125a48129b015a4af97ed06160,301835782,1,42:30.0,42:23.0,60.11666667,10000,13000,30,Norm,365,No,Good,00:00.0,36,Savings,Savings,3.3360367,6.596175,First Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,Low - 60.17,Norm
